,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
30,2.30,Soft wheat tortillas,El Sombrero,490g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
31,14.95,"  ClassicoOlive oil, extra virgin",Monini,1l,"Pasta, Condiments & Canned Food",Migros,2023-05-24
32,0.95,M-ClassicButton mushroomsSliced,unknown,115g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
33,2.30,Gherkins,Condy,290g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
34,1.40,Passata,Alnatura,690g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
35,2.45,M-ClassicSpaghetti ,unknown,1.8mmWith eggs750g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
36,1.95,M-ClassicPink tuna MSCIn soybean oil,unknown,155g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
37,3.75,Connoisseur wheat,Ebly,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
38,1.65,Tube of tomato paste,Alnatura,200g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
39,4.50,M-Classic  BasmatiBasmati rice,unknown,1kg,"Pasta, Condiments & Canned Food",Migros,2023-05-24
40,1.70,M-ClassicPeas with carrotsSubtle.,unknown,260g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
41,1.40,M-BudgetPenne,unknown,1kg,"Pasta, Condiments & Canned Food",Migros,2023-05-24
42,0.95,M-BudgetCorn grains,unknown,285g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
43,3.30,M-ClassicJasmine rice,unknown,1kg,"Pasta, Condiments & Canned Food",Migros,2023-05-24
44,1.90,M-ClassicSpätzliWith eggs,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
45,0.80,M-BudgetTomatoes,unknown,400g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
46,9.50,"Olive oil, extra virginFFA max. ",Don Pablo,0.5%1l,"Pasta, Condiments & Canned Food",Migros,2023-05-24
47,6.95,Taboulé - Refreshing salad with olive oil,Al Fez,760g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
48,2.95,Tomato puree,Thomy,300g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
49,3.60,M-ClassicSaffron,unknown,4 sachets of 125mg4 x 0.125g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
50,3.20,M-ClassicRöstiPotatoes ready to fry,unknown,750g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
51,1.70,M-ClassicRed beans,unknown,310g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
52,1.20,M-BudgetTomato sauce,unknown,500ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
53,8.40,Organic oliveGreek ,Migros Bio,13.50500ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
54,1.45,Pineapple pieces in pineapple juice,Sun Queen,140g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
55,3.75,M-ClassicPink tunaIn brine,unknown,3 x 80g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
56,1.50,  all' ItalianaTomato sauceNaples,Salsa,250ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
57,2.95,Tomato sauce with basil,Longobardi,700g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
58,1.80,Chickpeas,Alnatura,220g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
59,1.25,M-BudgetFusilli,unknown,900g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
60,1.55,Capers in vinegar,Condy,65g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
61,1.05,"Chives, dried",unknown,7g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
62,4.30, KitchenCoconut milk,Thai,500ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
63,2.50,Puréed tomatoes,Longobardi,700g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
64,1.35,  Guacamole MixSeasoning mixture for seasoning avocadosMild,Pancho Villa,20g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
65,4.95,M-Classic  MiflocMashed potatoes,unknown,4 x 95g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
66,2.95,M-ClassicRisotto d'Italia,unknown,1kg,"Pasta, Condiments & Canned Food",Migros,2023-05-24
67,2.95,Tomato sauceBasilico,Agnesi,400g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
68,2.30,Mild mustard,Thomy,200g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
69,1.30,M-ClassicMustardMild,unknown,200g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
70,2.70,  BioCurlsSpelt,Alnatura,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
71,3.60,IP-SUISSERapeseed oil,unknown,500ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
72,1.50,Apple pulp,Alnatura,360g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
73,1.95,M-ClassicGreen beansSubtle.,unknown,210g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
74,2.60,M-Classic  BioCorn grains,unknown,2 x 140g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
75,1.95,M-ClassicHomemade pastaExtra wide with eggs,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
76,2.95,  KressiWine vinegar mildly spicedWith herbs,Chirat,1l,"Pasta, Condiments & Canned Food",Migros,2023-05-24
77,0.95,M-Budget  PassataTomato puree,unknown,500ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
78,2.80, KitchenRice noodles,Thai,250g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
79,2.10,Chopped peeled tomatoes,Longobardi,800g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
80,1.50,Pureed tomatoesPassata di Pomodoro,Longobardi,360g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
81,2.60,M-ClassicCereals,unknown,750g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
82,1.70,M-ClassicApple pureeSweetened,unknown,445g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
83,2.55, KitchenCoconut milkLight,Thai,250ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
84,2.30,M-ClassicRöstiPotatoes ready to fry,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
85,1.75,M-ClassicAsparagus tips white,unknown,115g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
86,2.10,M-ClassicSchnäggliWith eggs,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
87,2.90,Red lentils,Migros Bio,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
88,2.95,M-Classic  BioChick peas,unknown,2 x 138g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
89,2.10,Sugo basilico,Alnatura,340g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
90,3.95,Served with hollandaise sauce,Thomy,250ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
91,1.55,SauceCurry,Bon Chef,30g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
92,1.70,GarlicGranulated,unknown,135g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
93,3.90,Stock vegetablesGrease free,Migros Bio,180g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
94,1.50,Paprika nobly sweetGround,unknown,95g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
95,2.60,Soft wholemeal wheat tortillasWholemeal:,El Sombrero,490g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
96,1.70,M-ClassicButton mushrooms HôtelCoupés,unknown,230g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
97,1.15,ParsleyFreeze-dried,unknown,9g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
98,2.95,  Gute LaunePiri-Piri SauceHot,Dittmann,250ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
99,5.90,Not Just BBQGarlic and chili sauce,unknown,250ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
100,3.70,M-ClassicPink tunaIn oil,unknown,295g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
101,1.80,Pureed tomatoes,Migros Bio,360g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
102,3.10,Tomato sauce,Migros Bio,400g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
103,1.50,Roasted onions,unknown,60g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
104,2.95,Rigatoni,Garofalo,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
105,2.20,M-ClassicRavioli alla napoletanaMeat filling,unknown,430g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
106,3.20,Soy sauceVégétale,Kikkoman,150ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
107,2.85,MayonnaiseClassic,Migros Bio,265g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
108,2.95,M-Classic  BaldoRisotto rice,unknown,1kg,"Pasta, Condiments & Canned Food",Migros,2023-05-24
109,1.60,  Chicken MixSeasoning mix for chickenMild,Pancho Villa,35g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
110,1.70,M-ClassicFusilli,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
111,1.50,MeatloafDelicacy,Malbuner,115g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
112,1.70,M-ClassicMacaroniExtra with eggs,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
113,6.95,TunaIn olive oil,Rio Mare,3 x 52g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
114,2.70,Pesto basil,Alnatura,130g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
115,1.60,M-BudgetPesto alla genovese,unknown,190g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
116,1.25,M-ClassicBreadcrumbs light,unknown,300g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
117,1.90,M-ClassicChinese noodlesWith eggs,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
118,2.90, KitchenCoconut milk,Thai,250ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
119,2.20,Pineapple SlicesIn pineapple juice,Sun Queen,340g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
120,3.50,M-ClassicLong grain wild rice,unknown,1kg,"Pasta, Condiments & Canned Food",Migros,2023-05-24
121,1.90,  SobaInstant Noodles Wok StyleClassic,Nissin,109g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
122,6.30,Cream with balsamic vinegar from ModenaAll'  Aceto Balsamico di Modena I.G.P. ,Ponti,250g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
123,1.40,M-ClassicWhite beansTout prêts,unknown,440g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
124,2.95,Sandwich gherkinsLongitudinal section,Condy,190g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
125,2.90,Green Lentils,Migros Bio,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
126,7.70,Pignons,Migros Bio,75g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
127,2.60,Cider vinegar,Migros Bio,570ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
128,2.10,M-ClassicPasta lettersWith eggs,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
129,2.30,M-ClassicLong grain rice,unknown,1kg,"Pasta, Condiments & Canned Food",Migros,2023-05-24
130,2.30,Chia seeds,Migros Bio,200g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
131,1.30,M-ClassicMustardSemi-sharp,unknown,200g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
132,2.45,M-ClassicSpaghettini ,unknown,1.5mmWith eggs750g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
133,4.80,  ModenaVinegar from grape must,Ponti,500ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
134,1.30,Demae Ramen Instant Noodle SoupChicken,Nissin,100g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
135,1.90,M-ClassicCurly noodlesWith eggs,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
136,3.–,Coconut milk,Alnatura,400ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
137,2.50,M-BudgetBasmati rice,unknown,1kg,"Pasta, Condiments & Canned Food",Migros,2023-05-24
138,3.60,M-ClassicDurum wheat semolinaCouscous,unknown,1kg,"Pasta, Condiments & Canned Food",Migros,2023-05-24
139,4.50,"Aceto balsamico di ModenaSweet-sour taste, ",Alnatura,6% acidity500ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
140,2.20,Salad seeds mix,Alnatura,100g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
141,2.60,MacaroniFine with eggs,Migros Bio,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
142,2.70,M-ClassicCantabrian anchovies in olive oil,unknown,16g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
143,1.95,Peach halves with peach juice,Sun Queen,250g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
144,2.80,  FairtradeBaby corn,Condy,190g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
145,1.20,M-BudgetButton mushroomsSliced,unknown,230g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
146,4.95,"Quinoa TricoloreWhite, red, black",Migros Bio,400g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
147,2.55,  BioSpirelliSpelt,Alnatura,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
148,2.80,Miettes de thon à la tomateProduit d'Espagne,Albo,120g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
149,1.30,  all' ItalianaTomato sauceBasil and olive oil,Salsa,250ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
150,1.95,PenneWholemeal semolina,Migros Bio,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
151,5.10,Potato gratinReady for use,unknown,750g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
152,3.40,M-ClassicSunflower oilRich in natural vitamin E,unknown,50cl,"Pasta, Condiments & Canned Food",Migros,2023-05-24
153,4.50,M-ClassicPâté fillingWith mushrooms and meat,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
154,5.45,Soft wheat tortillas,Pancho Villa,350g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
155,2.95,M-Classic,unknown,5-egg-spiraloni500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
156,5.80,Soy sauceVégétale,Kikkoman,500ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
157,0.90,"M-BudgetPeas, extra fine",unknown,280g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
158,1.50,M-BudgetCut green beansSterilized,unknown,440g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
159,2.55,M-ClassicGreen beans fine,unknown,440g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
160,4.50,M-BudgetEdible oil,unknown,1l,"Pasta, Condiments & Canned Food",Migros,2023-05-24
161,2.95,Spaghetti,Garofalo,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
162,1.45,"CurryMild, ground",unknown,90g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
163,1.30,Chopped peeled tomatoes,Longobardi,230g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
164,8.20,TunaIn olive oil,Rio Mare,2 x 104g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
165,3.10,GherkinsExtra fine,Condy,200g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
166,1.80,M-BudgetCarrots with peas,unknown,540g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
167,2.60,M-ClassicRussian salad,unknown,540g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
168,2.70,Sunflower seedsWithout shell,Migros Bio,400g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
169,2.95,Orecchiette,Garofalo,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
170,1.90,M-ClassicApple pureeUnsweetend,unknown,420g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
171,5.40,M-ClassicSwiss HOLL rapeseed oil,unknown,1l,"Pasta, Condiments & Canned Food",Migros,2023-05-24
172,2.95,M-ClassicTrivelliWith eggs,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
173,3.80,Nacho chips,Pancho Villa,200g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
174,4.50,Condimento Bianco,Alnatura,500ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
175,2.60,Linguine N°,Agnesi,10500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
176,2.70,MustardCoarse-grained,Tradition,250g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
177,3.–,  Asian FoodRice noodles,Chop Stick,250g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
178,3.40,Tartar sauce,Thomy,180g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
179,2.50,SpiralenWholemeal semolina,Migros Bio,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
180,1.90,  Asian FoodCoconut milk,Chop Stick,400ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
181,1.40,Italian peeled tomatoes,Longobardi,400g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
182,1.90,  AsiaNoodle snackVegetables,Knorr,70g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
183,2.10,Apple pureeWithout added sugar,Migros Bio,420g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
184,3.70,Quinoa,Alnatura,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
185,2.10,M-ClassicMayonnaiseWith mustard,unknown,265g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
186,3.10,Farfalle,Garofalo,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
187,3.20,M-ClassicCantabrian anchovies in olive oil,unknown,33g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
188,3.40,  Simply JapaneseSushi rice,Saitaku,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
189,3.80,Soft wheat tortillas,Pancho Villa,220g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
190,0.90,Jura-SelSaltContains iodine,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
191,1.85,OreganoFreeze-dried,unknown,13g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
192,4.90,  AromatSeasonings,Knorr,3 refill bags270g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
193,0.90,Tomato paste double concentrate,Longobardi,140g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
194,1.75,M-ClassicLentils,unknown,440g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
195,3.95,LasagneWith eggs,Agnesi,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
196,1.90,M-ClassicSpaghetti ,unknown,1.8mm750g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
197,1.90,M-ClassicHomemade pastaWith eggs,unknown,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
198,3.30,M-BudgetRösti,unknown,1kg,"Pasta, Condiments & Canned Food",Migros,2023-05-24
199,1.50,M-ClassicRöstiOriginal,unknown,250g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
200,1.25,M-BudgetSpicy cucumberÉpicés à l'aigre-doux,unknown,360g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
201,2.20,Tuscany tomato sauce,Alnatura,340g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
202,5.90,M-BudgetVegetable stock,unknown,800g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
203,2.60,M-ClassicSea salt (common salt)Cleaned /coarse-grained,unknown,1kg,"Pasta, Condiments & Canned Food",Migros,2023-05-24
204,4.40,M-ClassicVegetable oil preparation,unknown,50cl,"Pasta, Condiments & Canned Food",Migros,2023-05-24
205,1.40,M-ClassicPeas and carrotsSubtle.,unknown,125g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
206,3.50,M-ClassicRavioli alla napoletanaWith meat filling,unknown,870g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
207,0.95,M-BudgetVegetable stock,unknown,"12 cubes, 1 cube = 5dl stock120g","Pasta, Condiments & Canned Food",Migros,2023-05-24
208,5.60,GherkinsFrom Switzerland,Condy,520g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
209,6.20,M-BudgetSauce for frying,unknown,600g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
210,1.30,Demae Ramen Instant Noodle SoupBeef,Nissin,100g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
211,3.95,Mayonnaise with mustardTradition,Thomy,265g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
212,2.20,M-BudgetSalad dressing,unknown,1l,"Pasta, Condiments & Canned Food",Migros,2023-05-24
213,3.90,Pesto alla genovese,Agnesi,185g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
214,2.25,"M-ClassicSardinesWithout skin and bones, in olive oil",unknown,85g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
215,2.95,GravyPasty,Bon Chef,150g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
216,8.50,Extra virgin olive oilOrganic,Alnatura,500ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
217,5.80,  Asian FoodSesame oil,Chop Stick,190ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
218,4.80, KitchenSweet chili sauce,Thai,435ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
219,2.95,  BioRösti,Farm Rösti,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
220,2.35,  Asian FoodMie Wheat noodles,Chop Stick,250g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
221,4.70,Sesame seed pasteNatural tahini,Al Fez,270g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
222,1.75,"M-ClassicApple vinegar with apple juice concentrate, coloredAcidity: ",unknown,4.5%1l,"Pasta, Condiments & Canned Food",Migros,2023-05-24
223,2.20,SpaghettiniWholemeal semolina,Migros Bio,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
224,2.50,MustardDijon,Thomy,100g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
225,2.90,  AromatSeasonings,Knorr,90g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
226,6.65,Fajita Kit - Medium,Pancho Villa,"8 soft wheat tortillas, 1 bag of jalapeño pepper sauce, 1 bag of seasoning mix for fajitas483g","Pasta, Condiments & Canned Food",Migros,2023-05-24
227,3.95,White tuna in olive oil,Albo,82g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
228,2.95,Penne ziti rigate,Garofalo,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
229,1.05,M-BudgetMild mustard,unknown,300g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
230,6.20,"Pumpkin seedsWithout shell, hand-picked",Migros Bio,400g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
231,1.90,GherkinsSubtle,Condy,125g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
232,4.95, KitchenRed curry paste,Thai,225g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
233,2.–,"M-ClassicPeas, extra fine",unknown,2 x 138g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
234,1.60,Sel des AlpesSel des Alpes FineWith iodine and fluorine,unknown,700g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
235,3.–,Pesto rosso,Alnatura,120g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
236,1.50,M-BudgetPineapple slices in syrupAu sirope,unknown,490g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
237,3.50,Couscous,Migros Bio,500g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
238,4.75,Napoletana tomato sauceWith cherry tomatoes and onions,Sélection,290g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
239,8.95,Barbecue sauceWith honey,Rufus Teague,432g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
240,1.40,M-ClassicWhite Soisson Beans,unknown,250g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
241,3.80,M-ClassicPink tunaIn oil,unknown,3 x 80g,"Pasta, Condiments & Canned Food",Migros,2023-05-24
242,5.80,Soy sauceWith ,Kikkoman,43% less salt250ml,"Pasta, Condiments & Canned Food",Migros,2023-05-24
