,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
58,1.80,Petit-Beurre,unknown,230g,Snacks & Sweets,Migros,2023-05-24
59,3.20,M-BudgetNut mixtureUnsalted,unknown,200g,Snacks & Sweets,Migros,2023-05-24
60,1.70,M-BudgetDouble biscuitsWith cocoa cream filling,unknown,500g,Snacks & Sweets,Migros,2023-05-24
61,3.95,  OriginalChipsNatural,Zweifel,175g,Snacks & Sweets,Migros,2023-05-24
62,2.50,M-BudgetAlmondsUnsalted,unknown,200g,Snacks & Sweets,Migros,2023-05-24
63,3.95,Spelt biscuitsTomato and basil,Blévita,228g,Snacks & Sweets,Migros,2023-05-24
64,1.40,M-ClassicApricot tarts,unknown,75g,Snacks & Sweets,Migros,2023-05-24
65,2.80,Chocolate snacksNutella filled,Nutella,132g,Snacks & Sweets,Migros,2023-05-24
66,0.50,M-BudgetChocolate barsMilk chocolate,unknown,100g,Snacks & Sweets,Migros,2023-05-24
67,3.95,  OriginalChipsChicken in basket,Zweifel,175g,Snacks & Sweets,Migros,2023-05-24
68,4.20,Pretzel,unknown,200g,Snacks & Sweets,Migros,2023-05-24
69,3.95,  OriginalChipsMustard,Zweifel,175g,Snacks & Sweets,Migros,2023-05-24
70,2.65,  CountryChocolate barsMilk chocolate with milk filling and cereals,Kinder,211g,Snacks & Sweets,Migros,2023-05-24
71,3.55,Five-grain biscuitsOriginal,Blévita,285g,Snacks & Sweets,Migros,2023-05-24
72,1.95,M-BudgetChoco sprits,unknown,150g,Snacks & Sweets,Migros,2023-05-24
73,3.95,Spelt biscuitsOrganic,Blévita,228g,Snacks & Sweets,Migros,2023-05-24
74,3.80,Nut mixtureUnsalted,Migros Bio,150g,Snacks & Sweets,Migros,2023-05-24
75,3.20,Cookies with nutella filling,Nutella,193g,Snacks & Sweets,Migros,2023-05-24
76,1.60,PeanutsRoasted and salted,Party,250g,Snacks & Sweets,Migros,2023-05-24
77,1.95,  FiluPotato snackOriginal,Zweifel,75g,Snacks & Sweets,Migros,2023-05-24
78,3.95,Spelt biscuits with raisins,Migros Bio,260g,Snacks & Sweets,Migros,2023-05-24
79,3.50,ChipsSour Cream &Onion,Pringles,200g,Snacks & Sweets,Migros,2023-05-24
80,2.75,CrackersClassic,Gran Pavesi,180g,Snacks & Sweets,Migros,2023-05-24
81,1.95,  SnackettiPotato starch snackWith paprika,Zweifel,75g,Snacks & Sweets,Migros,2023-05-24
82,3.75,  Premium NutsPeanutsWasabi,Sun Queen,150g,Snacks & Sweets,Migros,2023-05-24
83,4.80,AlmondsUnsalted,Migros Bio,200g,Snacks & Sweets,Migros,2023-05-24
84,3.95,  VayaSnackProtein Paprika,Zweifel,80g,Snacks & Sweets,Migros,2023-05-24
85,2.80,  WaveChipsInferno,Zweifel,120g,Snacks & Sweets,Migros,2023-05-24
86,3.20,Green olivesFilled with almonds,unknown,150g,Snacks & Sweets,Migros,2023-05-24
87,2.95,LU  PrinceBiscuit with chocolate filling,unknown,300g,Snacks & Sweets,Migros,2023-05-24
88,2.95,LU  BarquetteGenoa biscuitWith raspberry filling,unknown,120g,Snacks & Sweets,Migros,2023-05-24
89,1.40,M-ClassicPopcornWith chocolada,unknown,120g,Snacks & Sweets,Migros,2023-05-24
90,3.80,Gently dried fruit and vegetable rollsStrawberry,Bear,100g,Snacks & Sweets,Migros,2023-05-24
91,3.20,CranberriesDried,Migros Bio,150g,Snacks & Sweets,Migros,2023-05-24
92,3.20, ChipsChipsRosemary,Farm,150g,Snacks & Sweets,Migros,2023-05-24
93,4.20,Tiroler CakeHazelnuts & chocolate,Grosis,340g,Snacks & Sweets,Migros,2023-05-24
94,3.80,FinancierWith almonds,Grosis,330g,Snacks & Sweets,Migros,2023-05-24
95,2.95,Crackers Pretzel,Blévita,130g,Snacks & Sweets,Migros,2023-05-24
96,2.95,Greek olivesKalamata,Migros Bio,150g,Snacks & Sweets,Migros,2023-05-24
97,2.85,Madeleines,unknown,220g,Snacks & Sweets,Migros,2023-05-24
98,1.85,Nibbling owls,Alnatura,100g,Snacks & Sweets,Migros,2023-05-24
99,3.80,  DinosaurusBiscuits cereals and chocolate,Lotus,225g,Snacks & Sweets,Migros,2023-05-24
100,2.40,  Corn ChipsCorn ChipsOriginal,Zweifel,125g,Snacks & Sweets,Migros,2023-05-24
101,2.90,"M-BudgetChewing GumSpearmint, without sugar",unknown,154g,Snacks & Sweets,Migros,2023-05-24
102,3.95,Spelt biscuitsChia-Beet,Blévita,228g,Snacks & Sweets,Migros,2023-05-24
103,2.95,Spelt biscuit,Alnatura,330g,Snacks & Sweets,Migros,2023-05-24
104,1.95,M-ClassicCrackersSalted,unknown,3 x 75g,Snacks & Sweets,Migros,2023-05-24
105,3.80,Nacho chips,Pancho Villa,200g,Snacks & Sweets,Migros,2023-05-24
106,4.20,  Crunchy BiscuitBiscuits with Ovomaltine cream filling,Ovomaltine,250g,Snacks & Sweets,Migros,2023-05-24
107,3.25,Filled chocolate bars with caramel and peanuts,Snickers,6 x 50g,Snacks & Sweets,Migros,2023-05-24
108,1.85,Corn ChipsPlain,Alnatura,125g,Snacks & Sweets,Migros,2023-05-24
109,2.50,Milk chocolate sweets,Smarties,130g,Snacks & Sweets,Migros,2023-05-24
110,2.65,Corn PuffsSalted,Migros Bio,85g,Snacks & Sweets,Migros,2023-05-24
111,3.50,ChipsOriginal,Pringles,200g,Snacks & Sweets,Migros,2023-05-24
112,5.70,"Chocolate barsMilk chocolate, extra fin",Frey,3 x 100g,Snacks & Sweets,Migros,2023-05-24
113,2.25,Grissini Torinesi,Roberto,250g,Snacks & Sweets,Migros,2023-05-24
114,4.30,Lemon cakeGrosis,Grosis,350g,Snacks & Sweets,Migros,2023-05-24
115,2.80,Egg WafflesWith icing sugar,Soft,260g,Snacks & Sweets,Migros,2023-05-24
116,2.95,Spritz bear paws biscuits,unknown,380g,Snacks & Sweets,Migros,2023-05-24
117,9.95,Almond puree white,Alnatura,250g,Snacks & Sweets,Migros,2023-05-24
118,1.95,M-ClassicCorn snack with paprika taste,unknown,100g,Snacks & Sweets,Migros,2023-05-24
119,3.90,Spelt biscuitsGruyère AOC,Blévita,305g,Snacks & Sweets,Migros,2023-05-24
120,2.80,CrocchiniAl Rosmarino,Roberto,250g,Snacks & Sweets,Migros,2023-05-24
121,3.60,M-BudgetPeanutsRoasted and salted,unknown,1kg,Snacks & Sweets,Migros,2023-05-24
122,4.20,Hazelnut pastry Nut sticks,unknown,500g,Snacks & Sweets,Migros,2023-05-24
123,2.95,M-ClassicChewing gumSpearmint,unknown,80g,Snacks & Sweets,Migros,2023-05-24
124,1.80,M-BudgetWafer with milk chocolate,unknown,100g,Snacks & Sweets,Migros,2023-05-24
125,1.90,"M-BudgetTomatoes, dried",unknown,160g,Snacks & Sweets,Migros,2023-05-24
126,1.95,Fruit jellyGold Bears,Haribo,350g,Snacks & Sweets,Migros,2023-05-24
127,3.20,"  ExcellenceChocolate barsDark, refined with fleur de sel",Lindt,100g,Snacks & Sweets,Migros,2023-05-24
128,4.60,M-ClassicChipsBell pepper,unknown,280g,Snacks & Sweets,Migros,2023-05-24
129,Regional Price,Crepes with chocolate,La Crêpe,NA,Snacks & Sweets,Migros,2023-05-24
130,2.30,  OriginalChipsBell pepper,Zweifel,90g,Snacks & Sweets,Migros,2023-05-24
131,1.55,Joujoux ChipsBell pepper,Zweifel,42g,Snacks & Sweets,Migros,2023-05-24
132,2.70,Petit-Beurre with dark chocolatePetit-Beurre dark,unknown,150g,Snacks & Sweets,Migros,2023-05-24
133,3.60,"SpreadGarlic, oil and chilli",Da Emilio,95g,Snacks & Sweets,Migros,2023-05-24
134,4.95,Chocolate Chip Shortbread,Walkers,175g,Snacks & Sweets,Migros,2023-05-24
135,1.70,M-ClassicPopcorn Corn,unknown,500g,Snacks & Sweets,Migros,2023-05-24
136,4.30,"PistachiosRoasted, salted",Party,250g,Snacks & Sweets,Migros,2023-05-24
137,2.70,Crunch cornSalted,Party,150g,Snacks & Sweets,Migros,2023-05-24
138,3.70,  ApéroCashew nutsRoasted and salted,Sun Queen,170g,Snacks & Sweets,Migros,2023-05-24
139,3.20,"  ExcellenceChocolate barsDark, ",Lindt,70% cocoa100g,Snacks & Sweets,Migros,2023-05-24
140,5.10,Conserve Della NonnaDried tomatoes in oil,unknown,340g,Snacks & Sweets,Migros,2023-05-24
141,2.50,Vegetarian spreadToscana,Alnatura,180g,Snacks & Sweets,Migros,2023-05-24
142,1.–,M-Classic  SavoiardiLady fingers,unknown,200g,Snacks & Sweets,Migros,2023-05-24
143,2.80,M-Budget  MagdalenasSweet pastry,unknown,500g,Snacks & Sweets,Migros,2023-05-24
144,2.60,M-ClassicGreen Spanish OlivesStuffed with pimento,unknown,200g,Snacks & Sweets,Migros,2023-05-24
145,1.75,Spelt PretzelsSesame,Alnatura,125g,Snacks & Sweets,Migros,2023-05-24
146,1.35,M-BudgetPizza cracker,unknown,115g,Snacks & Sweets,Migros,2023-05-24
147,3.95,Confiseries fourrées de chocolat au lait,Smarties,6 x 34g,Snacks & Sweets,Migros,2023-05-24
148,0.70,"M-BudgetChocolate barsMilk chocolate, hazelnut chips",unknown,100g,Snacks & Sweets,Migros,2023-05-24
149,2.30,Frothy sugar sweetsFirefly,Trolli,200g,Snacks & Sweets,Migros,2023-05-24
150,2.75,Cream filling with cocoa,Oreo,154g,Snacks & Sweets,Migros,2023-05-24
151,5.95,Malt filling with milk chocolate coatingMaxi pack,Maltesers,300g,Snacks & Sweets,Migros,2023-05-24
152,1.40,M-BudgetMini chocolate cookies,unknown,125g,Snacks & Sweets,Migros,2023-05-24
153,4.40,  fretMini WaffleWith milk chocolate,Kägi,152g,Snacks & Sweets,Migros,2023-05-24
154,4.95,  BranchesFrey BranchesSmall,Frey,270g,Snacks & Sweets,Migros,2023-05-24
155,2.95,M-Classic  AmigosFine shortbread with aromatic fruit filling,unknown,125g,Snacks & Sweets,Migros,2023-05-24
156,4.95,Pecan nutUnsalted,Migros Bio,150g,Snacks & Sweets,Migros,2023-05-24
157,7.10,"Figs, dried",Migros Bio,400g,Snacks & Sweets,Migros,2023-05-24
158,0.80,M-BudgetChocolate barsButter croissant with a milk chocolate - hazelnut filling,unknown,100g,Snacks & Sweets,Migros,2023-05-24
159,3.10,Nut mixtureHoney roasted,Party,200g,Snacks & Sweets,Migros,2023-05-24
160,1.45,M-BudgetDried grapes,unknown,400g,Snacks & Sweets,Migros,2023-05-24
161,3.95,Spelt biscuitsSalt & vinegar,Blévita,228g,Snacks & Sweets,Migros,2023-05-24
162,1.80,M-ClassicConfectionery wafersChocolate,unknown,235g,Snacks & Sweets,Migros,2023-05-24
163,3.50,CashewsSalted,Party,200g,Snacks & Sweets,Migros,2023-05-24
164,8.40,PistachiosRoasted and salted,Party,500g,Snacks & Sweets,Migros,2023-05-24
165,3.95,Spelt biscuitsPumpkin seeds,Blévita,228g,Snacks & Sweets,Migros,2023-05-24
166,3.15,Hazelnut bird's nestliHazelnut biscuits with multi-fruit preparation,unknown,216g,Snacks & Sweets,Migros,2023-05-24
167,1.95,  SnackettiBacon-flavored wheat snackBacon Strips,Zweifel,75g,Snacks & Sweets,Migros,2023-05-24
168,2.35,Beetroot crackers,Alnatura,75g,Snacks & Sweets,Migros,2023-05-24
169,2.95,M-BudgetPastry roll,unknown,2 x 220g,Snacks & Sweets,Migros,2023-05-24
170,4.30,Artichoke hearts cut,Polli,285g,Snacks & Sweets,Migros,2023-05-24
171,2.95,CookiesChocolate,Migros Bio,200g,Snacks & Sweets,Migros,2023-05-24
172,2.50,M-ClassicMadeleinesMarble,unknown,225g,Snacks & Sweets,Migros,2023-05-24
173,1.95,Crackers saltedPacked in ,Gran Pavesi,8 individual portions.250g,Snacks & Sweets,Migros,2023-05-24
174,3.55,With linseed,Blévita,295g,Snacks & Sweets,Migros,2023-05-24
175,5.20,Grosis chocolate cake,Grosis,420g,Snacks & Sweets,Migros,2023-05-24
176,3.60,Cinnamon rolls,Gifflar,260g,Snacks & Sweets,Migros,2023-05-24
177,3.80,Tradition - BiscuitsShortbread with hazelnut-cocoa cream fillingCremisso,unknown,175g,Snacks & Sweets,Migros,2023-05-24
178,4.95,Milk chocolate sweets,Smarties,315g,Snacks & Sweets,Migros,2023-05-24
179,4.20,Raspberry Roulade,unknown,330g,Snacks & Sweets,Migros,2023-05-24
180,1.95,  Soft CakeBiscuits with fruity fillingOrange,Griesson,300g,Snacks & Sweets,Migros,2023-05-24
181,3.95,Spelt biscuitsMilk Cinnamon,Blévita,228g,Snacks & Sweets,Migros,2023-05-24
182,3.95,Spelt biscuitsCarrot pumpkin,Blévita,228g,Snacks & Sweets,Migros,2023-05-24
183,3.60,Tradition - BiscuitsShortbread with raspberry-black currant fruit fillingRascals,unknown,200g,Snacks & Sweets,Migros,2023-05-24
184,5.30,  ApéroNut mixtureSalted,Sun Queen,170g,Snacks & Sweets,Migros,2023-05-24
185,6.95,Dried plumsPitted,Maison Cotolot,500g,Snacks & Sweets,Migros,2023-05-24
186,3.25,"Crispy biscuit, soft caramel, milk chocolate.",Twix,5 x 50g,Snacks & Sweets,Migros,2023-05-24
187,2.70,  ChocolettiChocolate barsMilk,Lindt,100g,Snacks & Sweets,Migros,2023-05-24
188,3.70,  fretWaffleWith milk chocolate,Kägi,3 x 50g,Snacks & Sweets,Migros,2023-05-24
189,3.95,Spelt biscuitsFlammkuchen style,Blévita,228g,Snacks & Sweets,Migros,2023-05-24
190,2.60,Oat cookies,Migros Bio,150g,Snacks & Sweets,Migros,2023-05-24
191,4.20,Calamon Olives,Alnatura,180g,Snacks & Sweets,Migros,2023-05-24
192,3.20, ChipsFrench Chips NatureWith Swiss herbs,Farm,150g,Snacks & Sweets,Migros,2023-05-24
193,4.50,Dried apricots,Migros Bio,200g,Snacks & Sweets,Migros,2023-05-24
194,4.20,  Petit beurrePetit Beurre with finest Ovaltine chocolate,Ovomaltine,145g,Snacks & Sweets,Migros,2023-05-24
195,3.30,Chips hummusPaprika,You,100g,Snacks & Sweets,Migros,2023-05-24
196,1.60,Panettoncino,San Antonio,90g,Snacks & Sweets,Migros,2023-05-24
197,2.40,"Peanuts, roasted and salted",Party,500g,Snacks & Sweets,Migros,2023-05-24
198,4.45,"M-Classic  LégerChipsPaprika, ",unknown,30% less fat than conventional chips200g,Snacks & Sweets,Migros,2023-05-24
199,3.95,CookiesChocolate,You,240g,Snacks & Sweets,Migros,2023-05-24
200,2.–,"Aha!Chocolate MuffinGluten-free, lactose-free and wheat-free",unknown,75g,Snacks & Sweets,Migros,2023-05-24
201,2.95,  GraneoMultigrain snacksChili,Zweifel,100g,Snacks & Sweets,Migros,2023-05-24
202,2.20,St-MichelBiscuitsMade from butter,unknown,130g,Snacks & Sweets,Migros,2023-05-24
203,3.50,M-ClassicLinzertorte,unknown,400g,Snacks & Sweets,Migros,2023-05-24
204,2.95,  DuploMilk chocolateHazelnut cream filling,Ferrero,182g,Snacks & Sweets,Migros,2023-05-24
205,2.80,M-ClassicGreek olivesFilled with garlic,unknown,150g,Snacks & Sweets,Migros,2023-05-24
206,2.90,St. Galler Biberli - Gingerbread with almond fillingBiberli de St.Gall,unknown,270g,Snacks & Sweets,Migros,2023-05-24
207,1.50,M-ClassicSultanas,unknown,300g,Snacks & Sweets,Migros,2023-05-24
208,3.20,"  ExcellenceChocolate barsDark, ",Lindt,85% cocoa100g,Snacks & Sweets,Migros,2023-05-24
209,3.30,  Lofthouse'sLozenges for cough and hoarsenessMint - Extra fresh,Fisherman's Friend,2 x 25g,Snacks & Sweets,Migros,2023-05-24
210,1.90,M-BudgetTrail mixClassic,unknown,250g,Snacks & Sweets,Migros,2023-05-24
211,2.95,Nut mixtureSalted,Party,200g,Snacks & Sweets,Migros,2023-05-24
212,3.20,Sweet short pastry with currant jelly,unknown,207g,Snacks & Sweets,Migros,2023-05-24
213,1.95,  SnackettiPotato starch snackDancer/ cream,Zweifel,75g,Snacks & Sweets,Migros,2023-05-24
214,1.80,Sweet foam mushroomsSweet,Red Band,100g,Snacks & Sweets,Migros,2023-05-24
215,2.50,Vegetarian spreadEggplant,Alnatura,180g,Snacks & Sweets,Migros,2023-05-24
216,3.95,  Start upCrackersMüesli,Blévita,170g,Snacks & Sweets,Migros,2023-05-24
217,0.80,M-BudgetChocolate barsWhite,unknown,100g,Snacks & Sweets,Migros,2023-05-24
218,2.20,Spelt fresh egg waffles,Alnatura,165g,Snacks & Sweets,Migros,2023-05-24
219,3.80,Hazelnut macaroonsNo preservatives-no colorants,unknown,207g,Snacks & Sweets,Migros,2023-05-24
220,1.60,Pandorino,San Antonio,90g,Snacks & Sweets,Migros,2023-05-24
221,1.10,M-BudgetCrispy savory biscuits,unknown,250g,Snacks & Sweets,Migros,2023-05-24
222,2.90,"M-BudgetChewing GumMenthol, extra strong, without sugar",unknown,154g,Snacks & Sweets,Migros,2023-05-24
223,1.30,Corn minis à la Sour Cream &Onion,Alnatura,50g,Snacks & Sweets,Migros,2023-05-24
224,3.20,Salt FlutesStrange,unknown,130g,Snacks & Sweets,Migros,2023-05-24
225,4.40,Hazelnut kernelsUnsalted,Migros Bio,200g,Snacks & Sweets,Migros,2023-05-24
226,5.55,Dark chocolate,Frey,3 x 100g,Snacks & Sweets,Migros,2023-05-24
227,1.30,Chips DipMild,Zweifel,112g,Snacks & Sweets,Migros,2023-05-24
228,Regional Price,Melted bread rolls,unknown,NA,Snacks & Sweets,Migros,2023-05-24
229,3.25,Filled milk chocolate with fine candy cream (,Mars,33%) and caramel (27%)6 x 45g,Snacks & Sweets,Migros,2023-05-24
230,3.95,M-ClassicAlmondsPeeled,unknown,200g,Snacks & Sweets,Migros,2023-05-24
231,2.30,  OriginalChipsNatural,Zweifel,90g,Snacks & Sweets,Migros,2023-05-24
232,2.80,M-BudgetBiscuit assortment,unknown,700g,Snacks & Sweets,Migros,2023-05-24
233,5.40,Shortbread Highlanders,Walkers,200g,Snacks & Sweets,Migros,2023-05-24
234,3.95,  CoatiesAlmonds with milk chocolate coating,Frey,150g,Snacks & Sweets,Migros,2023-05-24
235,3.95,  Start upCrackersChocolate,Blévita,170g,Snacks & Sweets,Migros,2023-05-24
236,4.40,Petit-Beurre with milk chocolatePortions,unknown,4 x 50g,Snacks & Sweets,Migros,2023-05-24
237,2.50,Aha!Pretzel sticksGluten free,unknown,100g,Snacks & Sweets,Migros,2023-05-24
238,6.50,M&M'sPeanuts in milk chocolate,unknown,500g,Snacks & Sweets,Migros,2023-05-24
239,2.25,Organic soft tomatoesDried and salted,Alnatura,100g,Snacks & Sweets,Migros,2023-05-24
240,2.25,Popcorn CornFor the microwave,Léger,3 x 85g,Snacks & Sweets,Migros,2023-05-24
241,2.50,Gomme à la fraisePrimavera,Haribo,200g,Snacks & Sweets,Migros,2023-05-24
242,5.50,  DéliceChocolate cake with milk filling,Kinder,390g,Snacks & Sweets,Migros,2023-05-24
243,3.10,  BioCashewsUnsalted,Alnatura,150g,Snacks & Sweets,Migros,2023-05-24
244,1.55,Joujoux ChipsNatural,Zweifel,42g,Snacks & Sweets,Migros,2023-05-24
245,2.80,M-BudgetWafflesWith hazelnut cream filling,unknown,400g,Snacks & Sweets,Migros,2023-05-24
246,1.85,Oat bar blueberry,Alnatura,60g,Snacks & Sweets,Migros,2023-05-24
247,6.20,M-ClassicChocolate cake ,unknown,700g700g,Snacks & Sweets,Migros,2023-05-24
248,3.10,Sandwich biscuits with chocolate filling (,Chocky,29%)250g,Snacks & Sweets,Migros,2023-05-24
249,6.95,Anneaux de pommes suisses,Migros Bio,120g,Snacks & Sweets,Migros,2023-05-24
250,4.20,  Risoletto MinisMilk chocolate with cereal crispies and caramel filling,Frey,210g,Snacks & Sweets,Migros,2023-05-24
251,3.60,,Blévita,5-grain biscuits5-grain biscuits228g,Snacks & Sweets,Migros,2023-05-24
252,1.40,Wholemeal pretzels,Alnatura,125g,Snacks & Sweets,Migros,2023-05-24
253,3.95,  VayaCrisps and snacksPeas with herbs,Zweifel,80g,Snacks & Sweets,Migros,2023-05-24
254,6.40,M-ClassicLemons Cake,unknown,700g,Snacks & Sweets,Migros,2023-05-24
255,1.60,Banana Chips,Alnatura,150g,Snacks & Sweets,Migros,2023-05-24
256,3.90,CashewsRoasted and salted,Alnatura,100g,Snacks & Sweets,Migros,2023-05-24
257,5.60,  SandwichSpelt pastry with yogurt fillingWild berries,Blévita,216g,Snacks & Sweets,Migros,2023-05-24
258,5.80,Throat lozengesSugar-free,Cassis,220g,Snacks & Sweets,Migros,2023-05-24
259,5.60,  SandwichSpelt pastry with fresh cheese fillingChives and parsley,Blévita,216g,Snacks & Sweets,Migros,2023-05-24
260,2.95,M-ClassicButter hazelnut pastryRollini,unknown,245g,Snacks & Sweets,Migros,2023-05-24
261,7.95,Cashewmus,Alnatura,250g,Snacks & Sweets,Migros,2023-05-24
262,2.90,Tomato salsaMild,Pancho Villa,235g,Snacks & Sweets,Migros,2023-05-24
263,3.20,Choko-KöpfliPlain,Villars,4 x 30g,Snacks & Sweets,Migros,2023-05-24
264,3.60,  Gummi WorldCandy mixtureJelly World,Trolli,230g,Snacks & Sweets,Migros,2023-05-24
265,2.50,Fruit jellyStrawberries,Haribo,200g,Snacks & Sweets,Migros,2023-05-24
266,1.95,Gomme aux fruitsTropifrutti,Haribo,200g,Snacks & Sweets,Migros,2023-05-24
267,1.85,  PralinorChocolate barsMilk chocolate with hazelnut cream filling,Frey,100g,Snacks & Sweets,Migros,2023-05-24
268,4.20,Tortilla chipsFajita,Pancho Villa,200g,Snacks & Sweets,Migros,2023-05-24
269,3.30,M-ClassicButter wafers,unknown,250g,Snacks & Sweets,Migros,2023-05-24
270,1.95,M-BudgetJelly candiesPeach & apple flavor,unknown,400g,Snacks & Sweets,Migros,2023-05-24
