,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
46,1.95,  IP-SUISSEXL Toast,American Favorites,365g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
47,2.6,Spelt cake doughRound ,Anna's Best,33cm300g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
48,5.2,  ChocosCrunchy cereal foodChoco,Kellogg's,600g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
49,2.8,Baking chocolate cubes,Patissier,160g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
50,3.95,Vanilla sugar made from Bourbon vanilla,Patissier,4 x 10g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
51,8.4,"M-Classic  IP-SUISSEWhite flourIdeal for fine baked goods, light and airy breads and sauces",unknown,4 x 1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
52,3.3,M-Classic  IP-SUISSEDark wheat breadPart baked,unknown,300g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
53,6.5,Maple syrup,Migros Bio,250ml,"Bread, Pastries, & Breakfast",Migros,2023-05-23
54,1.75,Swiss wholegrain oat flakesFine,Migros Bio,400g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
55,2.6,Pizza flour,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
56,0.5,Baking Powder,Patissier,10 x 15g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
57,1.4,M-Classic  IP-SUISSEToast bread with wholemeal flour in slicesToast Rustico,unknown,250g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
58,5.6,M-Classic  CristalFine crystal sugar,unknown,4 x 1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
59,2.3,M-Classic  FairtradeRaw sugar from sugar cane,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
60,2.4,M-Classic  IP-SUISSESandwiches breadEat the same day,unknown,260g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
61,1.7,M-ClassicPuff pastryFlattened and square ,unknown,42x26cm320g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
62,3.45,  aha!Wholemeal rice wafers coated with milk chocolateGluten free,Migros Bio,3 x 45g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
63,2.5,M-Classic  IP-SUISSEBalloonsPre-baked,unknown,400g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
64,3.8,M-Classic  IP-SUISSEButter braidPre-baked,unknown,400g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
65,3.95,  CrocMuesli NibblesWith wild berries,Farmer,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
66,3.75,Spelt flourType ,Alnatura,6301kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
67,2.6,M-ClassicPasty,unknown,198g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
68,2.4,Cake dough rolled outRound ,Migros Bio,33cm270g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
69,2.2,M-ClassicPastyPuff pastries,unknown,132g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
70,3.3,  Vital+ FitMultigrain breadSliced,Harry,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
71,1.5,M-Classic  MicrocWheat crispbread,unknown,110g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
72,4.45,M-Classic  IP-SUISSEPretzel from silsPre-baked,unknown,310g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
73,1.5,M-Classic  MicrocRye crisp slice,unknown,110g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
74,3.95,  CrocMuesli NibblesChocolate flakes,Farmer,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
75,1.65,M-ClassicCooking chocolate,unknown,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
76,2.7,Milk BreadWith chocolate,unknown,350g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
77,1.75,Rice cakesApple,Lilibiggs,60g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
78,1.8,M-Budget  Corn FlakesCorn flakes with ,unknown,8 vitamins600g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
79,1.6,Pure powdered sugar,unknown,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
80,3.25,M-BudgetBrioche Summit,unknown,400g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
81,3.7,M-ClassicPeanut butterCrunchy,unknown,350g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
82,2.5,M-BudgetCake doughSquare,unknown,600g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
83,4.9,Blossom honeySqueeze,Squeeze,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
84,3.0,M-BudgetAlmondsGround,unknown,400g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
85,0.5,Vanillin sugar,Patissier,10 x 8g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
86,2.0,M-Classic  CristalSugar cubes,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
87,2.8,M-Classic  IP-SUISSEMini sandwichesEat the same day,unknown,300g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
88,1.85,Honey rice cake,Alnatura,96g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
89,2.25,M-BudgetJamRaspberries,unknown,450g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
90,4.4,Butter braidPart-baked,Migros Bio,400g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
91,2.8,M-ClassicSugar sticksX,unknown,4500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
92,3.4,Aha!Farmhouse breadGluten- and lactose-free,unknown,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
93,3.55,Pizza doughRolled out and extra thin,Anna's Best,320g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
94,3.9,BürliPre-baked,Migros Bio,350g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
95,3.0,White flour,Migros Bio,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
96,2.2,  IP-SUISSEXL ToastVitality,American Favorites,365g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
97,1.9,Rice cakesWith strawberry yogurt,Alnatura,100g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
98,1.0,Lentil wafersSea-salt,Alnatura,44g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
99,2.0,High Protein sliced toast,Oh!,250g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
100,2.0,M-BudgetRusk,unknown,510g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
101,3.7,M-ClassicPeanut butterCreamy,unknown,350g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
102,1.2,M-ClassicWholemeal rice wafers coated with dark chocolate,unknown,100g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
103,2.1,M-Classic  IP-SUISSEWheat half-white flour,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
104,3.7,Brioche St-Germain,unknown,330g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
105,3.1,Protein bread,You,320g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
106,2.2,Buns for hamburgers and sandwiches,American Favorites,300g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
107,1.65,Rice cakesWith yogurt,Alnatura,100g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
108,4.2,BerlinRaspberry-redcurrant,unknown,280g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
109,2.75,  ExtraJamStrawberries,Belle Journée,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
110,4.3,Wholemeal breakfast,Weetabix,430g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
111,2.95,Agave syrupDispenser bottle,Alnatura,250ml,"Bread, Pastries, & Breakfast",Migros,2023-05-23
112,2.8,Puff pastryRolled and angular,Migros Bio,320g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
113,2.2,M-Classic  IP-SUISSERuch flour,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
114,3.75,M-ClassicPizza doughSPHERE,unknown,800g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
115,2.45,M-ClassicCrunchy bread rolls,unknown,225g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
116,3.4,M-Classic  CubanaRaw sugar from sugar cane in cubes,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
117,0.9,M-ClassicRice wafersGluten free,unknown,130g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
118,2.9,Cream Cuts,unknown,157g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
119,3.8,M-ClassicHazelnutsGround,unknown,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
120,0.6,Baking soda,Patissier,50g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
121,1.4,Chocolate rice wafers dark,Alnatura,100g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
122,2.5,"  aha!Corn flakesGluten free, without wheat",Migros Bio,300g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
123,1.95,  ExtraJamStrawberry & rhubarb,Belle Journée,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
124,3.5,Bourbon vanilla,Alnatura,3 x 8g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
125,3.95,M-BudgetMuesli NibblesChocolate,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
126,3.1,M-Classic  IP-SUISSEBread rolls with butterEat on the same day,unknown,325g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
127,3.3,M-ClassicAlmondsGround,unknown,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
128,2.95,Cocoa powder,Patissier,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
129,5.3,  SmacksCrunchy wheat with vitamins and iron.,Kellogg's,600g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
130,5.95,Fine creamy honey,unknown,550g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
131,5.3,  FrostiesPower Flakes made from corn,Kellogg's,600g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
132,3.2,Oats Crunchy forest berry,Alnatura,375g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
133,1.2,M-ClassicGrated coconutGrated,unknown,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
134,4.5,  CrocMuesli NibblesApple and cinnamon,Farmer,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
135,2.7,  IP-SUISSELight breadSliced,Happy Bread,350g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
136,4.2,Blossom honey Dispenser bottle,Alnatura,350g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
137,4.2,M-ClassicRuskNo added sugar,unknown,270g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
138,3.3,M-Classic  FITNatural FlakesFlakes de riz et de froment avec ,unknown,8 vitamines et du fer500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
139,3.3,Low carb bread,You,300g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
140,1.0,M-ClassicWholemeal rice wafersWithout added salt,unknown,100g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
141,4.7,FlatbreadPre-baked,Piadina,600g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
142,2.65,Cake dough baseIn baking pan,Anna's Best,140g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
143,5.5,  Special KFlakes from rice and wheatDark chocolate,Kellogg's,375g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
144,1.5,M-ClassicWholemeal oatmeal,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
145,2.3,Crispbread SESAMESesame,Wasa,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
146,2.3,Fine wholemeal rye crispbreadOriginal,Wasa,205g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
147,2.1,Rye wholemeal bread,Alnatura,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
148,6.65,Crisp muesliWith Ovaltine,Ovomaltine,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
149,2.9,  IP-SUISSENut breadSliced,Happy Bread,350g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
150,4.5,Crispbread classicLactose and gluten free,Wasa,240g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
151,2.65,Pizza doughRolled out and round ,Anna's Best,23cm260g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
152,4.95,Mini cream cutsPink with cream,unknown,288g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
153,5.8,Spelt Crunchy,Alnatura,750g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
154,3.8,Braid flour,Migros Bio,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
155,4.2,  Corn FlakesCrunchy Corn Flakes,Kellogg's,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
156,3.5,M-Classic  IP-SUISSEFlûtesPre-baked,unknown,360g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
157,2.65,M-ClassicPuff pastriesWith apricot filling,unknown,270g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
158,2.15,Cake doughRolled out &round ,You,33cm270g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
159,5.75,Cereal mixtureGranola,Sélection,400g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
160,2.3,Fine crystal sugarOrganic,Migros Bio,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
161,2.95,Crispbread SESAMEThin Rosemary - Extra Thin,Wasa,190g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
162,1.25,Corn Amaranth WafersWith rice and linseed,Alnatura,115g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
163,1.35,Pure Tartaric AcidReinweinstein,Alnatura,4 x 18g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
164,2.7,Pizza dough,Migros Bio,260g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
165,2.5,M-Classic  IP-SUISSEWholemeal flour,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
166,3.8,M-Classic  IP-SUISSEOriginal spelt flour,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
167,3.5,M-BudgetBlossom honey Crystalline,unknown,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
168,3.6,Chnöpfli flour,Migros Bio,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
169,3.5,M-BudgetBlossom honey liquid,unknown,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
170,3.95,M-ClassicAlmonds donated,unknown,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
171,2.75,  ExtraJamApricots,Belle Journée,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
172,4.2,"  VarietyCornFlakes, Crunchy Nut, Rice Crispies, Frosties, Smacks, Cornpops, Choco krispies, Chocos",Kellogg's,8 bags205g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
173,1.6,White flour,Migros Bio,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
174,2.6,Spelt Rusk,Alnatura,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
175,3.8,M-Classic  IP-SUISSEOriginal spelt flourWhite,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
176,2.8,M-Classic  MicrocWheat slice Extra RusticaExtra rustica,unknown,250g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
177,4.6,Ground almonds,Migros Bio,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
178,2.2,Spelt flakes,Alnatura,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
179,3.1,  IP-SUISSEButter cake doughRolled out and round ,Anna's Best,33cm300g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
180,3.9,M-ClassicFruit bread,unknown,480g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
181,2.9,Buckwheat flour organic,Alnatura,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
182,3.95,Quince Jelly,Sélection,250g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
183,5.6,  Choco KrispiesCrispy roasted rice with chocolate,Kellogg's,600g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
184,6.6,Bourbon vanilla,unknown,1 piece,"Bread, Pastries, & Breakfast",Migros,2023-05-23
185,3.95,M-Classic  aha!Crispy puffed riceGluten free,unknown,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
186,2.5,Organic puffed spelt,Alnatura,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
187,2.25,M-BudgetJamBlack cherry,unknown,450g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
188,2.9,Psyllium husks,Migros Bio,110g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
189,2.95,"Farmer's flourWith wheat, spelt and rye",Migros Bio,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
190,2.1,Poudre pour poudingArôme Vanille,unknown,216g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
191,1.3,M-ClassicWholemeal crispbreadSesame,unknown,250g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
192,1.95,  Fit & WellJamStrawberries,Belle Journée,215g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
193,2.3,M-Classic  FairtradeRaw sugar from sugar caneGround,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
194,1.4,Rice cakesWith milk chocolate,Alnatura,100g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
195,4.3,M-ClassicAperitif bread rollsPre-baked,unknown,240g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
196,2.85,Spelt Oat Crunchy sweetened with rice syrup,Alnatura,375g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
197,3.95,M-ClassicSliced almondsFlaked,unknown,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
198,3.25,JamBlueberry,Migros Bio,350g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
199,1.85,Light cake glaze,Patissier,125g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
200,4.2,Wholemeal rusk,Migros Bio,260g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
201,4.5,  CrocMuesli NibblesChocolate,Farmer,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
202,5.3,Berries Muesli,Alnatura,750g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
203,3.95,M-ClassicAlmondsPeeled,unknown,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
204,1.5,Organic chickpea wafers,Alnatura,100g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
205,4.95,Millet flakes,Migros Bio,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
206,3.95,  BioJamStrawberry,Alnatura,420g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
207,2.1,JamSour cherry,You,210g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
208,1.25,Spelt wafers,Alnatura,100g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
209,3.95,  La PerrucheUnprocessed cane sugar,Béghin Say,750g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
210,2.3,Wholemeal crispbread,Wasa,260g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
211,1.95,  Fit & WellJamApricots,Belle Journée,215g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
212,2.2,Oatmeal,Migros Bio,200g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
213,3.5,"CrispbreadBuckwheat, organic",Alnavit,150g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
214,2.2,Sweet shortcrust pastryRolled out and round ,Anna's Best,33cm320g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
215,1.0,  aha!Rice and corn waffles,Migros Bio,100g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
216,4.6,M-BudgetGround hazelnuts,unknown,400g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
217,6.5,"  aha!Crunchy muesliWith berries, gluten-free",Migros Bio,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
218,2.1,JamStrawberries,You,210g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
219,2.1,JamPeach,You,210g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
220,5.95,  Special KCrunchy cereal flakesClassic,Kellogg's,600g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
221,6.95,Crisp muesliWith Ovaltine,Ovomaltine,420g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
222,6.5,"  Honey Bsss PopsCrunchy cereal food with sugar and honey.With honey, vitamins, calcium and iron",Kellogg's,600g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
223,4.5,  IP-SUISSEJamSwiss strawberry,Belle Journée,350g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
224,3.95,  BioJamRaspberry,Alnatura,420g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
225,4.2,  IP-SUISSEJamSwiss plums,Belle Journée,350g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
226,2.8,M-BudgetMuesli,unknown,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
227,7.5,Blossom honeyCrystalline,Migros Bio,550g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
228,2.5,  FairtradeCane sugar,Migros Bio,600g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
229,3.85,M-Classic  FrelittaSpreadBicolor,unknown,750g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
230,2.4,  FairtradeCane sugar sticks,Migros Bio,250g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
231,3.4,Whole spelt flour,Alnatura,1kg,"Bread, Pastries, & Breakfast",Migros,2023-05-23
232,4.7,Seed & grain bread,You,450g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
233,2.25,  ExtraJamFourfruit,Belle Journée,500g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
234,1.8,M-ClassicPizza dough,unknown,300g,"Bread, Pastries, & Breakfast",Migros,2023-05-23
