,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
33,36,1.20,Wholemeal rice wafers with milk chocolate,unknown,100.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
34,38,5.20,M-ClassicChocolate rolls,unknown,720.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
35,39,2.10,M-Classic  IP-SUISSEZopf flour,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
36,40,3.50,M-Classic  IP-SUISSEButter zopfPart baked,unknown,550.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
37,41,2.55,Pâte à tartiner au chocolat et aux noisettes,Nutella,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
38,42,5.60,M-Classic  IP-SUISSEButter braidPre-baked,unknown,700.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
39,43,2.20,M-ClassicAmerican toastWith wholemeal,unknown,730.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
40,44,1.20,M-ClassicWholemeal rice wafersYogurt-flavored,unknown,100.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
41,45,1.50,M-ClassicWholemeal oat flakesSubtle.,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
42,46,3.10,M-Classic  IP-SUISSEBread rolls with butterPre-baked,unknown,300.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
43,47,1.95,  IP-SUISSEXL Toast,American Favorites,365.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
44,49,5.20,  ChocosCrunchy cereal foodChoco,Kellogg's,600.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
45,50,2.80,Baking chocolate cubes,Patissier,160.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
46,51,3.95,Vanilla sugar made from Bourbon vanilla,Patissier,40.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
47,52,8.40,"M-Classic  IP-SUISSEWhite flourIdeal for fine baked goods, light and airy breads and sauces",unknown,4000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
48,53,3.30,M-Classic  IP-SUISSEDark wheat breadPart baked,unknown,300.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
49,55,1.75,Swiss wholegrain oat flakesFine,Migros Bio,400.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
50,56,2.60,Pizza flour,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
51,57,0.50,Baking Powder,Patissier,150.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
52,58,1.40,M-Classic  IP-SUISSEToast bread with wholemeal flour in slicesToast Rustico,unknown,250.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
53,59,5.60,M-Classic  CristalFine crystal sugar,unknown,4000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
54,60,2.30,M-Classic  FairtradeRaw sugar from sugar cane,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
55,61,2.40,M-Classic  IP-SUISSESandwiches breadEat the same day,unknown,260.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
56,63,3.45,  aha!Wholemeal rice wafers coated with milk chocolateGluten free,Migros Bio,135.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
57,64,2.50,M-Classic  IP-SUISSEBalloonsPre-baked,unknown,400.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
58,65,3.80,M-Classic  IP-SUISSEButter braidPre-baked,unknown,400.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
59,66,3.95,  CrocMuesli NibblesWith wild berries,Farmer,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
60,67,3.75,Spelt flourType ,Alnatura,6301000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
61,68,2.60,M-ClassicPasty,unknown,198.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
62,70,2.20,M-ClassicPastyPuff pastries,unknown,132.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
63,71,3.30,  Vital+ FitMultigrain breadSliced,Harry,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
64,72,1.50,M-Classic  MicrocWheat crispbread,unknown,110.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
65,73,4.45,M-Classic  IP-SUISSEPretzel from silsPre-baked,unknown,310.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
66,74,1.50,M-Classic  MicrocRye crisp slice,unknown,110.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
67,75,3.95,  CrocMuesli NibblesChocolate flakes,Farmer,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
68,76,1.65,M-ClassicCooking chocolate,unknown,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
69,77,2.70,Milk BreadWith chocolate,unknown,350.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
70,78,1.75,Rice cakesApple,Lilibiggs,60.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
71,80,1.60,Pure powdered sugar,unknown,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
72,81,3.25,M-BudgetBrioche Summit,unknown,400.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
73,82,3.70,M-ClassicPeanut butterCrunchy,unknown,350.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
74,83,2.50,M-BudgetCake doughSquare,unknown,600.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
75,84,4.90,Blossom honeySqueeze,Squeeze,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
76,85,3.–,M-BudgetAlmondsGround,unknown,400.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
77,86,0.50,Vanillin sugar,Patissier,80.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
78,87,2.–,M-Classic  CristalSugar cubes,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
79,88,2.80,M-Classic  IP-SUISSEMini sandwichesEat the same day,unknown,300.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
80,91,1.85,Honey rice cake,Alnatura,96.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
81,92,2.25,M-BudgetJamRaspberries,unknown,450.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
82,93,4.40,Butter braidPart-baked,Migros Bio,400.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
83,94,2.80,M-ClassicSugar sticksX,unknown,4500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
84,95,3.40,Aha!Farmhouse breadGluten- and lactose-free,unknown,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
85,96,3.55,Pizza doughRolled out and extra thin,Anna's Best,320.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
86,97,3.90,BürliPre-baked,Migros Bio,350.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
87,98,3.–,White flour,Migros Bio,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
88,99,2.20,  IP-SUISSEXL ToastVitality,American Favorites,365.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
89,100,1.90,Rice cakesWith strawberry yogurt,Alnatura,100.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
90,101,1.–,Lentil wafersSea-salt,Alnatura,44.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
91,102,2.–,High Protein sliced toast,Oh!,250.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
92,103,2.–,M-BudgetRusk,unknown,510.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
93,104,3.70,M-ClassicPeanut butterCreamy,unknown,350.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
94,105,1.20,M-ClassicWholemeal rice wafers coated with dark chocolate,unknown,100.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
95,106,2.10,M-Classic  IP-SUISSEWheat half-white flour,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
96,107,3.70,Brioche St-Germain,unknown,330.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
97,108,3.10,Protein bread,You,320.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
98,109,2.20,Buns for hamburgers and sandwiches,American Favorites,300.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
99,110,1.65,Rice cakesWith yogurt,Alnatura,100.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
100,111,4.20,BerlinRaspberry-redcurrant,unknown,280.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
101,112,2.75,  ExtraJamStrawberries,Belle Journée,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
102,113,4.30,Wholemeal breakfast,Weetabix,430.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
103,115,2.80,Puff pastryRolled and angular,Migros Bio,320.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
104,116,2.20,M-Classic  IP-SUISSERuch flour,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
105,117,3.75,M-ClassicPizza doughSPHERE,unknown,800.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
106,119,2.45,M-ClassicCrunchy bread rolls,unknown,225.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
107,120,3.40,M-Classic  CubanaRaw sugar from sugar cane in cubes,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
108,121,0.90,M-ClassicRice wafersGluten free,unknown,130.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
109,122,2.90,Cream Cuts,unknown,157.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
110,123,3.80,M-ClassicHazelnutsGround,unknown,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
111,124,0.60,Baking soda,Patissier,50.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
112,125,1.40,Chocolate rice wafers dark,Alnatura,100.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
113,126,2.50,"  aha!Corn flakesGluten free, without wheat",Migros Bio,300.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
114,127,1.95,  ExtraJamStrawberry & rhubarb,Belle Journée,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
115,128,3.50,Bourbon vanilla,Alnatura,24.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
116,129,3.95,M-BudgetMuesli NibblesChocolate,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
117,130,3.10,M-Classic  IP-SUISSEBread rolls with butterEat on the same day,unknown,325.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
118,131,3.30,M-ClassicAlmondsGround,unknown,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
119,132,2.95,Cocoa powder,Patissier,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
120,133,5.30,  SmacksCrunchy wheat with vitamins and iron.,Kellogg's,600.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
121,134,5.95,Fine creamy honey,unknown,550.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
122,135,5.30,  FrostiesPower Flakes made from corn,Kellogg's,600.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
123,136,3.20,Oats Crunchy forest berry,Alnatura,375.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
124,137,1.20,M-ClassicGrated coconutGrated,unknown,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
125,138,4.50,  CrocMuesli NibblesApple and cinnamon,Farmer,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
126,139,2.70,  IP-SUISSELight breadSliced,Happy Bread,350.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
127,140,4.20,Blossom honey Dispenser bottle,Alnatura,350.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
128,141,4.20,M-ClassicRuskNo added sugar,unknown,270.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
129,142,3.30,M-Classic  FITNatural FlakesFlakes de riz et de froment avec 8 vitamines et du fer,unknown,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
130,143,3.30,Low carb bread,You,300.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
131,144,1.–,M-ClassicWholemeal rice wafersWithout added salt,unknown,100.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
132,145,4.70,FlatbreadPre-baked,Piadina,600.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
133,146,2.65,Cake dough baseIn baking pan,Anna's Best,140.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
134,147,5.50,  Special KFlakes from rice and wheatDark chocolate,Kellogg's,375.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
135,148,1.50,M-ClassicWholemeal oatmeal,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
136,149,2.30,Crispbread SESAMESesame,Wasa,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
137,150,2.30,Fine wholemeal rye crispbreadOriginal,Wasa,205.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
138,151,2.10,Rye wholemeal bread,Alnatura,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
139,152,6.65,Crisp muesliWith Ovaltine,Ovomaltine,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
140,153,2.90,  IP-SUISSENut breadSliced,Happy Bread,350.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
141,154,4.50,Crispbread classicLactose and gluten free,Wasa,240.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
142,156,4.95,Mini cream cutsPink with cream,unknown,288.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
143,157,5.80,Spelt Crunchy,Alnatura,750.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
144,158,3.80,Braid flour,Migros Bio,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
145,159,4.20,  Corn FlakesCrunchy Corn Flakes,Kellogg's,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
146,160,3.50,M-Classic  IP-SUISSEFlûtesPre-baked,unknown,360.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
147,161,2.65,M-ClassicPuff pastriesWith apricot filling,unknown,270.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
148,163,5.75,Cereal mixtureGranola,Sélection,400.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
149,164,2.30,Fine crystal sugarOrganic,Migros Bio,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
150,165,2.95,Crispbread SESAMEThin Rosemary - Extra Thin,Wasa,190.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
151,166,1.25,Corn Amaranth WafersWith rice and linseed,Alnatura,115.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
152,167,1.35,Pure Tartaric AcidReinweinstein,Alnatura,72.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
153,169,2.70,Pizza dough,Migros Bio,260.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
154,170,2.50,M-Classic  IP-SUISSEWholemeal flour,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
155,171,3.80,M-Classic  IP-SUISSEOriginal spelt flour,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
156,172,3.50,M-BudgetBlossom honey Crystalline,unknown,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
157,173,3.60,Chnöpfli flour,Migros Bio,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
158,174,3.50,M-BudgetBlossom honey liquid,unknown,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
159,175,3.95,M-ClassicAlmonds donated,unknown,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
160,176,2.75,  ExtraJamApricots,Belle Journée,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
161,178,1.60,White flour,Migros Bio,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
162,179,2.60,Spelt Rusk,Alnatura,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
163,180,3.80,M-Classic  IP-SUISSEOriginal spelt flourWhite,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
164,181,2.80,M-Classic  MicrocWheat slice Extra RusticaExtra rustica,unknown,250.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
165,182,4.60,Ground almonds,Migros Bio,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
166,183,2.20,Spelt flakes,Alnatura,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
167,186,3.90,M-ClassicFruit bread,unknown,480.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
168,187,2.90,Buckwheat flour organic,Alnatura,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
169,188,3.95,Quince Jelly,Sélection,250.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
170,189,5.60,  Choco KrispiesCrispy roasted rice with chocolate,Kellogg's,600.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
171,191,3.95,M-Classic  aha!Crispy puffed riceGluten free,unknown,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
172,192,2.50,Organic puffed spelt,Alnatura,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
173,193,2.25,M-BudgetJamBlack cherry,unknown,450.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
174,194,2.90,Psyllium husks,Migros Bio,110.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
175,195,2.95,"Farmer's flourWith wheat, spelt and rye",Migros Bio,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
176,196,2.10,Poudre pour poudingArôme Vanille,unknown,216.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
177,197,1.30,M-ClassicWholemeal crispbreadSesame,unknown,250.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
178,198,1.95,  Fit & WellJamStrawberries,Belle Journée,215.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
179,199,2.30,M-Classic  FairtradeRaw sugar from sugar caneGround,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
180,200,1.40,Rice cakesWith milk chocolate,Alnatura,100.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
181,201,4.30,M-ClassicAperitif bread rollsPre-baked,unknown,240.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
182,202,2.85,Spelt Oat Crunchy sweetened with rice syrup,Alnatura,375.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
183,203,3.95,M-ClassicSliced almondsFlaked,unknown,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
184,204,3.25,JamBlueberry,Migros Bio,350.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
185,205,1.85,Light cake glaze,Patissier,125.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
186,206,4.20,Wholemeal rusk,Migros Bio,260.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
187,207,4.50,  CrocMuesli NibblesChocolate,Farmer,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
188,208,5.30,Berries Muesli,Alnatura,750.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
189,209,3.95,M-ClassicAlmondsPeeled,unknown,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
190,210,1.50,Organic chickpea wafers,Alnatura,100.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
191,211,4.95,Millet flakes,Migros Bio,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
192,212,3.95,  BioJamStrawberry,Alnatura,420.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
193,213,2.10,JamSour cherry,You,210.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
194,214,1.25,Spelt wafers,Alnatura,100.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
195,215,3.95,  La PerrucheUnprocessed cane sugar,Béghin Say,750.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
196,216,2.30,Wholemeal crispbread,Wasa,260.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
197,217,1.95,  Fit & WellJamApricots,Belle Journée,215.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
198,219,2.20,Oatmeal,Migros Bio,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
199,220,3.50,"CrispbreadBuckwheat, organic",Alnavit,150.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
200,222,1.–,  aha!Rice and corn waffles,Migros Bio,100.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
201,223,4.60,M-BudgetGround hazelnuts,unknown,400.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
202,224,6.50,"  aha!Crunchy muesliWith berries, gluten-free",Migros Bio,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
203,225,2.10,JamStrawberries,You,210.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
204,226,2.10,JamPeach,You,210.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
205,227,5.95,  Special KCrunchy cereal flakesClassic,Kellogg's,600.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
206,228,6.95,Crisp muesliWith Ovaltine,Ovomaltine,420.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
207,229,6.50,"  Honey Bsss PopsCrunchy cereal food with sugar and honey.With honey, vitamins, calcium and iron",Kellogg's,600.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
208,230,4.50,  IP-SUISSEJamSwiss strawberry,Belle Journée,350.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
209,231,3.95,  BioJamRaspberry,Alnatura,420.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
210,232,4.20,  IP-SUISSEJamSwiss plums,Belle Journée,350.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
211,233,2.80,M-BudgetMuesli,unknown,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
212,234,7.50,Blossom honeyCrystalline,Migros Bio,550.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
213,235,2.50,  FairtradeCane sugar,Migros Bio,600.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
214,236,3.85,M-Classic  FrelittaSpreadBicolor,unknown,750.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
215,237,2.40,  FairtradeCane sugar sticks,Migros Bio,250.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
216,238,3.40,Whole spelt flour,Alnatura,1000.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
217,239,4.70,Seed & grain bread,You,450.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
218,240,2.25,  ExtraJamFourfruit,Belle Journée,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
219,242,1.80,M-ClassicPizza dough,unknown,300.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
220,243,3.–,M-ClassicCake doughRolled out XL,unknown,520.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
221,245,1.30,M-ClassicWholemeal crispbreadRye,unknown,250.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
222,246,3.60,Aha!Country bread with corn,unknown,200.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
223,247,3.90,  ExtraJamRaspberries,Belle Journée,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
224,248,3.60,"Aha!Chia toastGluten-free, Lactose-free, Without wheat",unknown,300.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
225,249,2.50,M-ClassicChocolate cereals,unknown,500.0,"Bread, Pastries, & Breakfast",Migros,2023-05-23
