,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
21,36,0.50,Yogurt stitch-proofChocolate,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
22,37,1.25,Low-fat quark,M-Budget,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
23,38,4.10,Cottage cheese,M-Budget,750.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
24,39,0.65,QuarkRaspberry,M-Classic,125.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
25,40,0.90,YogurtPlain,M-Budget,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
26,43,3.20,Melted cheese,Gruyère,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
27,45,3.15,"Swiss full-fat hard cheese,, from pasteurized milkGrated",M-Budget,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
28,48,0.65,QuarkStrawberry,M-Classic,125.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
29,49,2.80,  OriginalCream cheesePlain,Philadelphia,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
30,51,3.20,Feta,Migros Bio,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
31,52,0.75,YogurtNature,Migros Bio,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
32,53,1.60,"  ClassicSwiss hard cheese, full-fat, made from raw milkMild",Emmentaler,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
33,54,1.90,MozzarellaBall,M-Budget,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
34,55,0.65,YogurtVanilla,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
35,56,2.70,AOPEmmentaler & Le Gruyère Swiss hard cheeseGrated,unknown,120.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
36,61,2.25,TortelloniSpinach and ricotta,M-Budget,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
37,62,3.20,Egg spaetzle,M-Budget,800.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
38,63,0.90,Low-fat quark,M-Classic,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
39,65,0.65,QuarkApricots,M-Classic,125.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
40,66,1.95,Yogurt stitch-proofChocolate,M-Classic,750.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
41,67,2.25,Mozzarella,Migros Bio,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
42,68,1.90,"  AOPSwiss hard cheese, full-fat, made from raw milkMild",Le Gruyère,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
43,69,4.55,Premium butterDish,Floralp,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
44,70,3.–,  LuzernerLucerne Cream cheese,Emmi,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
45,71,3.55,MozzarellaMini,Galbani,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
46,72,4.40,Premium butter,Migros Bio,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
47,74,2.85,YoghurtPlain,Migros Bio,1000.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
48,75,1.65,Brie,M-Budget,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
49,77,1.60,YogurtPlain,Bifidus,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
50,79,1.10,Greek style cream yogurtClassic,Yogos,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
51,81,2.50,  ClassicoMozzarelline,Alfredo,160.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
52,83,0.65,YogurtStrawberry,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
53,84,3.50,Grated mozzarella,M-Classic,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
54,85,2.45,Greek style cream yogurtClassic,Yogos,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
55,87,3.30,"  L'OriginalFrench double cream cream cheese with herbs and garlic, made from pasteurized milkHerbs & Garlic",Tartare,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
56,89,1.20,Cottage CheesePlain,M-Classic,115.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
57,90,3.60,HummusPlain,Anna's Best,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
58,92,2.30,  ClassicoMozzarella Sticks,Alfredo,120.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
59,94,2.65,  ClassicoMozzarellaBar,Alfredo,300.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
60,95,1.60,Flan with caramelised sugarCaramel,M-Budget,750.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
61,96,4.45,The butterFrom pasteurized cream,unknown,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
62,97,1.95,"  SurchoixSwiss semi-hard cheese, full-fat, made from raw milk",Appenzeller,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
63,98,2.10,Potato gnocchi,M-Budget,700.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
64,100,0.95,  FairtradeYogurtMocha,Migros Bio,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
65,101,0.65,YogurtApple Mango,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
66,104,0.70,YogurtPlain,Bifidus,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
67,105,2.45,"  ToastProcessed cheese preparation, fat, pasteurised",M-Budget,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
68,106,1.80,  SKYRLow-fat curd - Icelandic StylePlain,You,170.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
69,109,3.10,Aha!Sour creamLactose free,unknown,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
70,111,2.55,"Swiss full-fat hard cheese,, from pasteurized milkGrated",Sbrinz,120.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
71,113,2.50,Salted butterSalé,unknown,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
72,114,0.50,YogurtPlain,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
73,115,1.05,Yogurt with creamTruffes,Excellence,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
74,116,2.–,"  Tomme à la crèmeSwiss soft cheese, full-fat",Jean-Louis,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
75,117,1.75,"  ClassicSwiss semi-hard cheese, full-fat, made from raw milkMild-spicy",Appenzeller,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
76,118,3.50,Butter cooled spreadableTartinable à froid,Soft,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
77,119,0.65,YogurtHazelnuts,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
78,120,1.80,  SKYRLow-fat curd - Icelandic StyleRaspberry,You,170.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
79,122,0.95,  FairtradeYogurtVanilla,Migros Bio,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
80,123,3.55,Sour cream,Migros Bio,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
81,124,2.40,"  aha!MargarineLactose-free, without milk",Sanissa,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
82,125,4.20,Burrata,Sélection,125.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
83,126,0.70,Aha!Yogurt Lactose freeClassic,unknown,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
84,127,0.65,YogurtBlueberries,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
85,128,3.85,  PetitFresh milk dessert,Nesquik,360.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
86,129,2.50,Aha!MozzarellaLactose-free,unknown,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
87,130,3.75,  Tomme à la crèmeSoft cheeseFamily Pack,Jean-Louis,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
88,134,3.65,"  ClassicFrench semi-hard cheese, full-fat, made from pasteurised milk with edible rindNutty Mild",Fol Epi,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
89,135,0.95,  FairtradeYogurtStracciatella,Migros Bio,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
90,136,0.75,Yogurt with truffles and chocolate crispiesTruffes,M-Classic,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
91,137,5.70,"Swiss semi-hard cheese, full-fat, made from raw milkRosettes",Tête de Moine,120.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
92,138,2.55,  TraditionRacletteNature - ,Raccard,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
93,139,2.–,Cottage CheeseChives,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
94,140,1.80,  SKYRLow-fat curd - Icelandic StyleVanilla,You,170.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
95,141,0.65,YogurtRaspberry,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
96,142,3.90,Cheese mixtureFor pizza and gratin,M-Budget,400.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
97,143,0.90,YogurtStrawberry,Migros Bio,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
98,144,2.50,SchupfnudelnWith potatoes,Anna's Best,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
99,145,3.25,Feta,M-Budget,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
100,146,4.55,"Fromage allemand à pâte mi-dure et dure, trois quarts-gras et gras, à base de lait pasteuriséIn slices - Edam, Tilsit, Emmental",M-Budget,400.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
101,148,2.90,SpätzliWith eggs,Anna's Best,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
102,149,1.40,Low-fat curd cheeseNature,Migros Bio,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
103,151,6.50,Pizza with tomato sauce and mozzarellaMargherita,M-Budget,1100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
104,153,0.65,YogurtA: Bircher muesli:,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
105,154,3.35,"  AOPGruyère, grated",Migros Bio,120.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
106,155,1.70,Crème dessertVanilla,M-Classic,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
107,156,2.95,Parmigiano ReggianoGrated,Migros Bio,75.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
108,157,4.75,Feta,Xenia,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
109,158,2.10,Dessert with chocolateChocolat,M-Budget,930.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
110,160,3.–,  FairtradeYogurtVanilla,Migros Bio,720.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
111,161,1.80,  SKYRLow-fat curd - Icelandic StyleMango Passion,You,170.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
112,162,4.80,Butter,Migros Bio,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
113,163,2.10,Cottage CheeseNature,Migros Bio,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
114,165,2.50,"  Grana PadanoItalian extra hard cheese, 3/4 fat, from raw milkBlock",Da Emilio,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
115,171,6.95,"  Grana PadanoItalian extra hard cheese, grated, 3/4 fat, from raw milkGrated",Da Emilio,360.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
116,172,2.95,Melted cheese,Appenzeller,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
117,173,1.50,Cream quark,M-Budget,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
118,174,3.90,"  Parmigiano ReggianoItalian extra hard cheese, 3/4-fat, made with raw milk",Migros Bio,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
119,175,0.75,Yogurt with cereal mixtureClassic,M-Classic,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
120,176,1.50,Cream quark,M-Classic,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
121,177,0.95,  FairtradeYogurtChocolate,Migros Bio,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
122,178,2.40,Margarine70% de gras,M-Budget,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
123,179,0.75,Aha!Yogurt Lactose freeMocha,unknown,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
124,180,0.65,YogurtPineapple,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
125,181,1.10,  PurYogurtRaspberry,Emmi,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
126,182,3.–,"  Le Gruyère - AOPSwiss full-fat hard cheese,, from pasteurized milkStrong, aromatic",Cave d'Or,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
127,183,3.55,  KokosVegetable alternative to coconut milk-based yogurtPlain,Alnatura,400.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
128,184,2.60,Fresh cheeseApricot/Apple/Raspberry,Petit Suisse,300.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
129,187,2.25,TortelloniMeat,M-Budget,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
130,188,0.75,Aha!Yogurt Lactose freeVanilla,unknown,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
131,190,1.05,Yogurt with creamCaramel,Excellence,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
132,191,3.20,Lentil salad,Migros Bio,210.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
133,192,2.50,Aha!Cottage cheeseLactose-free,unknown,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
134,195,6.25,Sour creamNature,M-Budget,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
135,196,4.50,"French cream cheese, full-fat, made from pasteurised goat's milk",Chavroux,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
136,197,2.10,Milk chocolateWith milk and hazelnut cream filling,Kinder,102.5,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
137,198,1.55,Half-fat quark,M-Classic,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
138,200,0.90,YogurtMaple syrup,Migros Bio,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
139,202,3.65,Mozzarella gratedCucina,Galbani,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
140,204,2.10,  GALADouble cream cream cheese preparationPlain,Emmi,80.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
141,205,0.75,Yogurt with banana and chocolate flakesBanana-Choco,M-Classic,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
142,206,2.95,Potato Gnocchi,Migros Bio,300.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
143,207,1.40,Milk riceVanilla,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
144,211,2.50,Margarine,Balance,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
145,213,0.65,YogurtLemons,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
146,217,3.70,Knöpfli noodles,Migros Bio,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
147,218,2.20,"  Tomme vaudoise du crémierSwiss soft cheese, full-fat",Val d'Arve,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
148,220,3.55,Mozzarella di Bufala CampanaD.O.P,Sélection,125.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
149,224,3.50,RicottaCremosa,Galbani,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
150,226,2.95,"  Bio AOPSwiss hard cheese, full-fat, made from raw milkStrong",Le Gruyère,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
151,227,1.70,Crème dessertChocolate,M-Classic,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
152,228,2.60,Fresh cheeseMandarin - Banana - Strawberry,Petit Suisse,300.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
153,229,4.85,"Swiss extra hard cheese full-fat, made from raw milkPlaned",Sbrinz,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
154,230,4.65,"Soft cheese, made from pasteurized milk",Caprice des Dieux,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
155,231,4.65," cheese, made from pasteurized milk",Soft,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
156,232,2.–,Protein puddingChoco,Oh!,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
157,233,1.70,"  Grana PadanoItalian extra hard cheese, 3/4 fat, from raw milk",M-Budget,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
158,234,2.80,Cream cheeseHerbs,Philadelphia,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
159,236,3.95,HummusPlain,Migros Bio,175.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
160,237,4.95,  LuzernerLucerne cream cheeseSlices,Emmi,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
161,241,1.–,Fontal,M-Budget,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
162,242,4.55,Spreadable butter,unknown,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
163,243,0.65,YogurtCoconut chocolate,M-Classic,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
164,244,2.–,High protein puddingVanilla,Oh!,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
165,245,3.45,Cream cheese pasteurizedGarlic and herbs of Provence,Cantadou,140.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
166,246,3.60,Pasta Fresca TagliatelleEgg-white,Migros Bio,300.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
167,248,3.40,Compotes with no added sugarApple-Strawberry,Andros,400.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
168,249,1.10,Greek style cream yogurtWith honey,Yogos,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
169,250,0.95,  FairtradeYogurtBananas,Migros Bio,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
170,251,6.80,French cream cheese spread,Kiri,324.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
171,252,2.25,TortelloniCheese,M-Budget,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
172,253,2.90,Macaroni from the Alps,M-Budget,390.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
173,254,2.65,"  Bio AOPSwiss hard cheese, full-fat, made from raw milkMild",Le Gruyère,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
174,255,3.45,BioPetit SuisseApricot-Banana-Raspberry,unknown,300.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
175,256,1.95,"  TilsiterSwiss cream semi-hard cheese, made from pasteurised milkWith cream",Migros Bio,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
176,257,0.90,YogurtCherries,Migros Bio,180.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
177,258,2.65,Potato salad,Anna's Best,300.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
178,260,1.70,Crème dessertCaramel,M-Classic,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
179,261,0.75,YogourtNoix de coco,Saison,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
180,264,3.95,"  AOPSwiss hard cheese, full-fat, made from raw milkMild - in slices",Le Gruyère,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
181,266,3.70,HummusSpicy,Anna's Best,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
182,267,0.75,Aha!Yogurt Lactose freeRaspberry,unknown,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
183,268,5.60,LasagneAlla bolognese,M-Budget,1000.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
184,269,2.95,Condensed milkSweetened,unknown,300.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
185,271,2.80,Mountain cheese from GraubündenStrong,Migros Bio,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
186,272,2.90,Minced meat with horns,M-Budget,400.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
187,273,3.20,Goat cream cheesePlain,Le Petit Chevrier,80.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
188,274,2.90,Margarine with 10% butterWith butter,Sanissa,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
189,275,2.50,Nut cheese,unknown,100.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
190,277,4.85,MozzarellaMaxi,Galbani,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
191,278,3.60,Mascarpone,M-Classic,250.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
192,279,3.60,  Carré GourmetSoft cheeseMild & creamy,Président,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
193,280,3.20,Reduced fat margarineWith 40% fat,Délice,450.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
194,281,2.65,Beetroot salad,Migros Bio,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
195,282,1.40,Pasteurised sheep's milk yoghurtNature,Migros Bio,120.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
196,283,0.75,YogourtFleur de sureau,Saison,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
197,284,1.80,Yogurt with cereal mixtureWild berries,Farmer,225.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
198,285,2.25,  SojaVegetable alternative to soy yogurtPlain,Alnatura,400.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
199,287,1.10,  PurYogurtStrawberry,Emmi,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
200,289,5.70,MozzarellaCucina,Galbani,400.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
201,290,4.60,Gnocchetti di patate,Anna's Best,750.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
202,293,1.–,YogurtExotic,Migros Bio,150.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
203,294,1.80,CamembertNormandy,M-Budget,240.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
204,295,4.85,Yoghurt butter,Migros Bio,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
205,296,3.95,Vegetable spaetzle,Anna's Best,500.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
206,297,3.20,Tiramisu,Sélection,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
207,298,4.30,  OriginalSemi-hard cheese,Leerdammer,200.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
