,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
49,200,6.35,"  Dolce GustoCoffee CapsulesEspresso, NESCAFÉ Dolce Gusto system",Nescafé,88.0,"Coffe, Drinks and Tea",Migros,2023-05-18
50,204,1.70,-BudgetBlack tea,M,200.0,"Coffe, Drinks and Tea",Migros,2023-05-18
51,205,19.80,"Coffee CapsulesLungo Leggero, Delizio system",Delizio,288.0,"Coffe, Drinks and Tea",Migros,2023-05-18
52,209,6.–,"-BudgetRoasted coffeeIn beans, 4/5  intensity",M,1000.0,"Coffe, Drinks and Tea",Migros,2023-05-18
53,212,1.85,Organic nettle leaves,Klostergarten,26.0,"Coffe, Drinks and Tea",Migros,2023-05-18
54,215,1.20,Fruit tea blend,Tea Time,125.0,"Coffe, Drinks and Tea",Migros,2023-05-18
55,216,2.95,Chai TeaIn bag,Alnatura,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
56,217,11.50,– Ground coffeeMocha Surfin,La Semeuse,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
57,218,5.85,-BudgetInstant coffeeStrong and spicy,M,300.0,"Coffe, Drinks and Tea",Migros,2023-05-18
58,224,19.80,"  LungoCoffee capsules decaffeinatedDecaffeinato, Delizio system",Delizio,288.0,"Coffe, Drinks and Tea",Migros,2023-05-18
59,225,10.20,  Exquisito OroInstant coffee100% arabica,Noblesse,200.0,"Coffe, Drinks and Tea",Migros,2023-05-18
60,226,4.80,Herb and seasoning mixEvening tea,Yogi Tea,29.0,"Coffe, Drinks and Tea",Migros,2023-05-18
61,229,2.95,Liver and gall teaFor liver and biliary troubles,Klostergarten,30.0,"Coffe, Drinks and Tea",Migros,2023-05-18
62,230,6.20,"  ClassicoCoffee, groundPowerful & racy",Boncampo,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
63,238,3.15,Green teaClassic,Tetley,37.5,"Coffe, Drinks and Tea",Migros,2023-05-18
64,244,13.95,Coffee beansMocca organic - Fair trade,La Semeuse,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
65,245,4.25,  GoldCafé solubleCappucino,Nescafé,125.0,"Coffe, Drinks and Tea",Migros,2023-05-18
66,247,4.80,"Spice tea blend, flavored with spice extractClassic Cinnamon Spice",Yogi Tea,37.0,"Coffe, Drinks and Tea",Migros,2023-05-18
67,251,2.95,Rooibos Vanilla Tea,Alnatura,30.0,"Coffe, Drinks and Tea",Migros,2023-05-18
68,252,10.90,"  TraditionCoffee, ground",Chicco D'Oro,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
69,254,2.55,igros BioInfusionLemon thyme,M,26.0,"Coffe, Drinks and Tea",Migros,2023-05-18
70,259,3.20,essmerFlavored teaPomegranate,M,50.0,"Coffe, Drinks and Tea",Migros,2023-05-18
71,261,2.–,Sage leaves,Klostergarten,24.0,"Coffe, Drinks and Tea",Migros,2023-05-18
72,265,3.20,essmerMoroccan teaMint and honey,M,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
73,266,4.80,Spice tea blend,Yogi Tea,30.6,"Coffe, Drinks and Tea",Migros,2023-05-18
74,269,2.60,igros BioGreen teaFlavored with jasmine blossoms,M,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
75,272,5.50,Premium soluble coffeeCaramel latte,Starbucks,115.0,"Coffe, Drinks and Tea",Migros,2023-05-18
76,279,4.25,  GoldCafé solubleCappuccino chocolate,Nescafé,144.0,"Coffe, Drinks and Tea",Migros,2023-05-18
77,283,2.25,Flavored fruit tea blend with orange flavorFantastic Orange,Tea Time,100.0,"Coffe, Drinks and Tea",Migros,2023-05-18
78,285,12.95,  PeruCoffee beansEspresso,Café Royal,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
79,287,4.90,"Herbal TeaMint, orange peel and sweet cabbage",Kneipp,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
80,289,3.20,Tea for colds,Klostergarten,30.0,"Coffe, Drinks and Tea",Migros,2023-05-18
81,291,12.95,  PeruCoffee beansCrema,Café Royal,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
82,292,18.95,Aluminum coffee capsulesEspresso,La Semeuse,171.0,"Coffe, Drinks and Tea",Migros,2023-05-18
83,293,8.95," ClassicoCoffee PadsGround, espresso",Espresso,389.0,"Coffe, Drinks and Tea",Migros,2023-05-18
84,294,1.95,Sencha green teaIn bag,Alnatura,30.0,"Coffe, Drinks and Tea",Migros,2023-05-18
85,296,8.90,"-BudgetCoffee CapsulesLungo, compatible Delizio system",M,280.0,"Coffe, Drinks and Tea",Migros,2023-05-18
86,297,3.65,InfusionRooibos Vanilla,Tetley,35.0,"Coffe, Drinks and Tea",Migros,2023-05-18
87,303,8.50,igros BioAromatic coffee substituteCafino Cereal,M,200.0,"Coffe, Drinks and Tea",Migros,2023-05-18
88,304,3.95,Cocoa drinkWith chocolate,Califora,150.0,"Coffe, Drinks and Tea",Migros,2023-05-18
89,305,3.95,  ZeroIced tea powderPeach,Ice Tea,23.0,"Coffe, Drinks and Tea",Migros,2023-05-18
90,309,5.90,"Coffee CapsulesLungo Vaniglia, Delizio system",Delizio,72.0,"Coffe, Drinks and Tea",Migros,2023-05-18
91,310,6.50,Ovomaltine powder,Ovomaltine,150.0,"Coffe, Drinks and Tea",Migros,2023-05-18
92,311,10.50,"  Café ZAUNSoluble coffee, decaffeinated100% arabica",Noblesse,200.0,"Coffe, Drinks and Tea",Migros,2023-05-18
93,315,13.95,  Gold De LuxeInstant coffeeIntensity ,Nescafé,7200.0,"Coffe, Drinks and Tea",Migros,2023-05-18
94,320,9.95,Coffee beansMedium roast,Starbucks,450.0,"Coffe, Drinks and Tea",Migros,2023-05-18
95,324,3.20,essmerHerbal tea blendRaspberry lemon,M,50.0,"Coffe, Drinks and Tea",Migros,2023-05-18
96,325,13.50,Coffee beans,Gastronome,1000.0,"Coffe, Drinks and Tea",Migros,2023-05-18
97,326,5.90,Coffee CapsulesLungo Caramello,Delizio,72.0,"Coffe, Drinks and Tea",Migros,2023-05-18
98,329,11.50,Coffee beansMocha Surfin,La Semeuse,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
99,331,2.95,Relaxation Tea,Klostergarten,28.0,"Coffe, Drinks and Tea",Migros,2023-05-18
100,333,6.35,"  Dolce GustoCoffee CapsulesCaffè Lungo, NESCAFÉ Dolce Gusto system",Nescafé,104.0,"Coffe, Drinks and Tea",Migros,2023-05-18
101,334,2.90,  bioInfusionVerbena - mint,L'éléphant,26.0,"Coffe, Drinks and Tea",Migros,2023-05-18
102,342,8.95,"Coffee, groundNoble and balanced",Exquisito,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
103,344,5.95,"  Dolce GustoCoffee capsulesCaramel macchiato, NESCAFÉ Dolce Gusto system",Starbucks,127.0,"Coffe, Drinks and Tea",Migros,2023-05-18
104,345,1.10,Green tea,Tea Time,75.0,"Coffe, Drinks and Tea",Migros,2023-05-18
105,349,2.95,Herbal Tea for coughs,Klostergarten,30.0,"Coffe, Drinks and Tea",Migros,2023-05-18
106,350,3.20,Flavored green teaOrange &guarana,Tetley,43.75,"Coffe, Drinks and Tea",Migros,2023-05-18
107,351,3.20,Green teaRefreshing mint,Tetley,30.0,"Coffe, Drinks and Tea",Migros,2023-05-18
108,353,9.75,  Gusto ItalianoCoffee beansEspresso,Caruso,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
109,366,5.95,"  La SemeuseCoffee CapsulesEspresso originale, Delizio System",Delizio,72.0,"Coffe, Drinks and Tea",Migros,2023-05-18
110,367,5.95,Aluminum coffee capsulesEspresso,La Semeuse,52.0,"Coffe, Drinks and Tea",Migros,2023-05-18
111,369,6.80,"Herbal Tea Turmeric, ginger and galanga",Pukka,36.0,"Coffe, Drinks and Tea",Migros,2023-05-18
112,374,6.80,Herbal Tea Three fennel,Pukka,36.0,"Coffe, Drinks and Tea",Migros,2023-05-18
113,375,7.50,"-ClassicCoffee CapsulesEspresso , compatible with the Nespresso® system",M,156.0,"Coffe, Drinks and Tea",Migros,2023-05-18
114,377,7.50,"-ClassicCoffee CapsulesDecaffeinato, compatible with the Nespresso® system",M,156.0,"Coffe, Drinks and Tea",Migros,2023-05-18
115,379,14.50,Rast Barista Creme ,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
116,380,13.50,Rast Barista Espresso,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
117,385,12.45,  GoldInstant coffeeIntensity ,Nescafé,7180.0,"Coffe, Drinks and Tea",Migros,2023-05-18
118,388,5.95,"  Dolce GustoCoffee capsulesGrande, NESCAFÉ Dolce Gusto system",Starbucks,102.0,"Coffe, Drinks and Tea",Migros,2023-05-18
119,389,4.50,Malt beverage,Eimalzin,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
120,390,4.50,alt beverage,M,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
121,395,5.80,Aus der Region Apfelringli o.Schale,unknown,100.0,"Coffe, Drinks and Tea",Migros,2023-05-18
122,396,7.20,BIO HIL SUPERFRUITS TP,Higher Living,50.0,"Coffe, Drinks and Tea",Migros,2023-05-18
123,397,4.30,igros BioMigros Bio ADR Salbei Tee,M,28.0,"Coffe, Drinks and Tea",Migros,2023-05-18
124,398,4.30,igros BioMigros Bio ADR Tee Kamille,M,28.0,"Coffe, Drinks and Tea",Migros,2023-05-18
125,399,3.95,eßmerMessmer Cold Tea Zitrone Minze,M,38.5,"Coffe, Drinks and Tea",Migros,2023-05-18
126,401,7.20,BIO HIL VANILLA CHAI TP,Higher Living,50.0,"Coffe, Drinks and Tea",Migros,2023-05-18
127,402,4.30,igros BioMigros Bio ADR Eisenkrauttee,M,28.0,"Coffe, Drinks and Tea",Migros,2023-05-18
128,403,3.95,eßmerMessmer Plus Vit. D Granatapfel,M,55.0,"Coffe, Drinks and Tea",Migros,2023-05-18
129,404,3.20,eßmerMessmer Himmelszauber,M,55.0,"Coffe, Drinks and Tea",Migros,2023-05-18
130,405,3.10,eßmerMessmer Schneewunder,M,55.0,"Coffe, Drinks and Tea",Migros,2023-05-18
131,406,2.55,igros BioMigros Bio Früchte Tee Himbeere-Rose,M,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
132,407,3.60,eßmerMessmer Bio Orange Ingwer,M,55.0,"Coffe, Drinks and Tea",Migros,2023-05-18
133,408,2.50,L'Elephant Pomme-Cannelle,L'Elephant,36.0,"Coffe, Drinks and Tea",Migros,2023-05-18
134,409,3.95,eßmerMessmer Cold Tea Himbeere Zitrone,M,38.5,"Coffe, Drinks and Tea",Migros,2023-05-18
135,410,2.30,L'Elephant Pêche Miraculeuse,L'Elephant,38.0,"Coffe, Drinks and Tea",Migros,2023-05-18
136,411,3.20,eßmerMessmer Winterpunsch Ltd,M,50.0,"Coffe, Drinks and Tea",Migros,2023-05-18
137,412,2.30,L'Elephant On n'est pas pressés,L'Elephant,38.0,"Coffe, Drinks and Tea",Migros,2023-05-18
138,413,2.30,L'Elephant La Rhubarbe à Papa,L'Elephant,38.0,"Coffe, Drinks and Tea",Migros,2023-05-18
139,414,6.60,L'Elephant Bio Moment Délicieux,L'Elephant,62.0,"Coffe, Drinks and Tea",Migros,2023-05-18
140,415,11.80,La Semeuse Don Marco Bohnen,La Semeuse,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
141,416,15.95,La Semeuse Mocca ,La Semeuse,280.0,"Coffe, Drinks and Tea",Migros,2023-05-18
142,417,10.75,Bio Max Havelaar Barista Espresso Bohnen ,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
143,418,7.95,Caffè Condor in Bohnen,Caffè Condor,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
144,419,7.95,Caffè Condor Tradition gemahlen,Caffè Condor,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
145,420,9.40,Bio Fairtrade Espresso Bohnen,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
146,421,9.80,Bio Fairtrade Espresso gemahlen,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
147,422,8.70,Fairtrade Sombrero Latino,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
148,423,8.70,Fairtrade Sombrero Classico,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
149,424,9.40,Bio Fairtrade Kaffee Bohnen,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
150,425,9.80,Bio Fairtrade Kaffee gemahlen,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
151,426,9.95,Starbucks® Blonde® Espresso Roast Bohnen ,Starbucks,450.0,"Coffe, Drinks and Tea",Migros,2023-05-18
152,438,5.50,Aus der Region Luzerner Chrüter-Tee,unknown,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
153,439,5.90,Aus der Region Zitronelletee,unknown,14.0,"Coffe, Drinks and Tea",Migros,2023-05-18
154,440,5.90,igros BioMigros Bio Tisana Olivone,M,24.0,"Coffe, Drinks and Tea",Migros,2023-05-18
155,441,4.30,igros BioMigros Bio ADR Thymiantee,M,28.0,"Coffe, Drinks and Tea",Migros,2023-05-18
156,442,5.95,Aus der Region Apfel Minze/Goldmelisse,unknown,14.0,"Coffe, Drinks and Tea",Migros,2023-05-18
157,444,7.80,Bio Grand St.Bernard Force des Cimes Tee,unknown,22.5,"Coffe, Drinks and Tea",Migros,2023-05-18
158,446,2.90,igros BioMigros Bio Tee Alpenkräuter Brenne.,M,31.2,"Coffe, Drinks and Tea",Migros,2023-05-18
159,448,3.95,eßmerMessmer Plus Vitamin C Zitrone,M,50.0,"Coffe, Drinks and Tea",Migros,2023-05-18
160,449,3.20,eßmerMessmer Hawaii Kiss,M,50.0,"Coffe, Drinks and Tea",Migros,2023-05-18
161,450,4.30,igros BioMigros Bio ADR Melissen Tee,M,28.0,"Coffe, Drinks and Tea",Migros,2023-05-18
162,452,4.30,igros BioMigros Bio ADR Tee Pfefferminze,M,28.0,"Coffe, Drinks and Tea",Migros,2023-05-18
163,455,7.80,Bio Grand St.Bernard Etoile Glaciers Tee,unknown,22.5,"Coffe, Drinks and Tea",Migros,2023-05-18
164,456,3.80,L'Elephant Bio Grenade Hibiscus,L'Elephant,38.0,"Coffe, Drinks and Tea",Migros,2023-05-18
165,457,1.80,L'Elephant Ma Verveine,L'Elephant,33.0,"Coffe, Drinks and Tea",Migros,2023-05-18
166,458,3.20,eßmerMessmer Zimtpflaume,M,50.0,"Coffe, Drinks and Tea",Migros,2023-05-18
167,460,4.80,igros BioMigros Bio Tisana Malva & Lime,M,26.0,"Coffe, Drinks and Tea",Migros,2023-05-18
168,463,19.95,Bio La Semeuse Mocca ,La Semeuse,280.0,"Coffe, Drinks and Tea",Migros,2023-05-18
169,464,17.95,La Semeuse Nocturne ,La Semeuse,280.0,"Coffe, Drinks and Tea",Migros,2023-05-18
170,465,3.20,eßmerMessmer Italienische Limone,M,50.0,"Coffe, Drinks and Tea",Migros,2023-05-18
171,470,6.60,L'Elephant Infusions parfumées,L'Elephant,94.0,"Coffe, Drinks and Tea",Migros,2023-05-18
172,474,8.70,La Semeuse Nocturne Bohnen ,La Semeuse,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
173,480,3.95,Caffè Condor Cremina gemahlen,Caffè Condor,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
174,481,3.40,Orzo Bimbo,Orzo Bimbo,120.0,"Coffe, Drinks and Tea",Migros,2023-05-18
175,498,5.50,Aha! Kakaogetränk ,unknown,150.0,"Coffe, Drinks and Tea",Migros,2023-05-18
176,505,8.10,Bio Fairtrade Instant,Bertschi,100.0,"Coffe, Drinks and Tea",Migros,2023-05-18
177,835,3.95,eßmerMessmer Cold Tea Pfirsich,M,38.5,"Coffe, Drinks and Tea",Migros,2023-05-18
178,836,3.95,eßmerMessmer Cold Tea Pinke Grapefruit,M,38.5,"Coffe, Drinks and Tea",Migros,2023-05-18
179,840,13.95,BIO KUSMI EXPURE ADDICT,KUSMI,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
180,841,11.50,BIO KUSMI ANASTASIA ,KUSMI,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
181,842,18.10,BIO KUSMI ANASTASIA ,KUSMI,100.0,"Coffe, Drinks and Tea",Migros,2023-05-18
182,843,23.50,BIO KUSMI EXP.ADDICT ,KUSMI,100.0,"Coffe, Drinks and Tea",Migros,2023-05-18
183,844,11.50,BIO KUSMI HAPPY MIND,KUSMI,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
184,845,19.95,BIO KUSMI AQUA ROSE ,KUSMI,100.0,"Coffe, Drinks and Tea",Migros,2023-05-18
185,846,11.50,BIO KUSMI AQUA SUMMER,KUSMI,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
186,847,11.50,BIO KUSMI LOVELY NIGHT,KUSMI,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
187,848,11.50,BIO KUSMI AQUA ROSE ,KUSMI,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
188,849,19.95,BIO KUSMI AQUA SUMMER,KUSMI,100.0,"Coffe, Drinks and Tea",Migros,2023-05-18
189,880,13.–,Rast Milano ,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
190,881,13.50,Rast Venezia ,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
191,882,13.50,Rast Eldorado ,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
192,883,6.80,Rast Malbar Indien ,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
193,889,17.20,ViCAFE Orang-Utan,unknown,350.0,"Coffe, Drinks and Tea",Migros,2023-05-18
194,890,13.50,ViCAFE Decaf Hausmischung,unknown,350.0,"Coffe, Drinks and Tea",Migros,2023-05-18
195,891,12.60,ViCAFE Hausmischung,unknown,350.0,"Coffe, Drinks and Tea",Migros,2023-05-18
196,892,12.60,ViCAFE Créma-Mischung,unknown,350.0,"Coffe, Drinks and Tea",Migros,2023-05-18
197,894,3.95,eßmerMessmer Plus Mango Orange,M,50.0,"Coffe, Drinks and Tea",Migros,2023-05-18
198,895,13.50,Premium Rast,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
199,919,5.95,PG Tips Pyramid Bags,unknown,232.0,"Coffe, Drinks and Tea",Migros,2023-05-18
200,920,4.50,TETLEY CEYLON ,Tetley,100.0,"Coffe, Drinks and Tea",Migros,2023-05-18
201,923,5.10,TETLEY CEYLON LOSE ,Tetley,150.0,"Coffe, Drinks and Tea",Migros,2023-05-18
202,932,4.20,L'Elephant infusion à froid boost,L'Elephant,34.0,"Coffe, Drinks and Tea",Migros,2023-05-18
203,933,4.90,Kneipp Tee Reinheitsgefühl,Kneipp,40.0,"Coffe, Drinks and Tea",Migros,2023-05-18
204,934,4.20,L'Elephant infusion à froid relax,L'Elephant,34.0,"Coffe, Drinks and Tea",Migros,2023-05-18
205,935,10.40,Tropical Mountains Mafioso Bio FT,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
206,936,10.40,Tropical Mountains Paradiso Bio FT,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
207,937,10.90,Tropical Mountains Brasileña Bio FT,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
208,938,10.40,Tropical Mountains Columbiano Bio FT,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
209,940,9.90,Turm Brazil Yellow Bourbon,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
210,941,9.90,Turm Mount Kenya ,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
211,942,9.90,Turm Costa Rica,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
212,943,9.50,Black&Blaze Premium,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
213,944,9.50,Black&Blaze Finest,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
214,945,10.50,Black&Blaze Supreme,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
215,946,10.50,Black&Blaze Tusk,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
216,947,13.90,Onesto Bio FT Kapitänsmischung,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
217,948,14.90,Onesto Bio FT Seehallenmischung,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
218,949,9.90,Henauer El Laurel ,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
219,950,6.95,Henauer Cocolense,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-18
220,964,5.50,Starbucks White Mocha,Starbucks,120.0,"Coffe, Drinks and Tea",Migros,2023-05-18
221,967,2.10,igros BioHerbal infusionDelicate and fresh,M,30.0,"Coffe, Drinks and Tea",Migros,2023-05-18
222,969,5.30,"  CremaCoffee CapsulesMild & balanced, Delizio system",Delizio,72.0,"Coffe, Drinks and Tea",Migros,2023-05-18
223,970,4.80,Spice tea mixtureMaca Chai,Yogi Tea,35.7,"Coffe, Drinks and Tea",Migros,2023-05-18
224,972,6.35,"  Dolce GustoCoffee CapsulesLatte Macchiato, NESCAFÉ Dolce Gusto system",Nescafé,183.0,"Coffe, Drinks and Tea",Migros,2023-05-18
225,975,5.80,Coffee beansPowerful & racy,Boncampo,500.0,"Coffe, Drinks and Tea",Migros,2023-05-18
226,976,12.45,  GoldInstant coffeeIntensity ,Nescafé,8180.0,"Coffe, Drinks and Tea",Migros,2023-05-18
227,979,0.75,  ClassicIced tea powderLemon,Ice Tea,70.0,"Coffe, Drinks and Tea",Migros,2023-05-18
